replication,seed,beta,scenario_id,scenario_name,final_fitness,final_risk,final_trade,final_recovering_links,total_switches,local_switches,global_switches
56,56,2,coordinated,Coordinated,119.647740983577,272.282496741899,1748.94270649659,213,3900,1126,2774
56,56,2,delayed_coordination,Delayed Coordination,124.093857166454,235.216013964379,1591.69512682755,253,4530,1197,3333
56,56,4,baseline,Baseline,124.548312553382,363.304036232974,2442.58528145174,113,2297,621,1676
56,56,4,early_mover,Early Mover,111.997897749039,312.372828820699,1989.04784748551,194,3344,1121,2223
56,56,4,sequential,Sequential,107.163134035311,307.471100420889,1959.18151551147,183,3174,1077,2097
56,56,4,coordinated,Coordinated,106.757970279647,311.246412713022,1999.83402191748,186,3284,1048,2236
56,56,4,delayed_coordination,Delayed Coordination,107.198395392882,307.758264391766,1980.6193548954,180,3159,1058,2101
56,56,8,baseline,Baseline,122.884403023285,373.593296558056,2485.55877423403,102,2094,633,1461
56,56,8,early_mover,Early Mover,110.882183554677,281.032135058392,1898.84488633476,223,3428,1129,2299
56,56,8,sequential,Sequential,106.619016405524,283.28408045322,1899.84632426421,217,3248,1098,2150
56,56,8,coordinated,Coordinated,107.318611951521,290.115631718929,1931.72200074781,185,3311,1055,2256
56,56,8,delayed_coordination,Delayed Coordination,106.860971884704,282.014421750711,1892.79948534579,223,3374,1111,2263
57,57,2,baseline,Baseline,128.08811543182,368.540197636912,2427.9129533841,121,2408,454,1954
57,57,2,early_mover,Early Mover,131.883994641631,257.275371534314,1646.06204806205,265,4808,1083,3725
57,57,2,sequential,Sequential,130.554019820357,241.963141060876,1569.17405637098,290,4903,1093,3810
57,57,2,coordinated,Coordinated,129.538591957967,249.662609059613,1577.50745890808,292,4914,1152,3762
57,57,2,delayed_coordination,Delayed Coordination,133.380721356174,230.598598213752,1530.05492385422,289,4966,1088,3878
57,57,4,baseline,Baseline,126.141976716695,381.660266349182,2474.53264964,115,2313,470,1843
57,57,4,early_mover,Early Mover,122.941740219548,278.534053895906,1760.65692771639,254,4208,1118,3090
57,57,4,sequential,Sequential,122.025885465516,249.206467415775,1662.28719807723,271,4328,1201,3127
57,57,4,coordinated,Coordinated,121.832098792421,248.401730422892,1685.10443028838,278,4360,1223,3137
57,57,4,delayed_coordination,Delayed Coordination,122.582490890687,260.659943171863,1641.2604203553,275,4399,1172,3227
57,57,8,baseline,Baseline,124.286556870045,380.827258132485,2518.5635218834,97,2118,407,1711
57,57,8,early_mover,Early Mover,116.635870086405,285.270101923864,1845.47499607261,238,3703,1059,2644
57,57,8,sequential,Sequential,110.781922987675,268.896362749181,1790.71915003381,249,3746,1092,2654
57,57,8,coordinated,Coordinated,112.532462638135,267.855440192178,1821.592293947,232,3585,1015,2570
57,57,8,delayed_coordination,Delayed Coordination,114.203356280075,256.119151766421,1758.51543349923,234,3775,1085,2690
58,58,2,baseline,Baseline,126.817323961982,339.053732359203,2411.00041000308,113,2354,551,1803
58,58,2,early_mover,Early Mover,127.063422120808,216.248757393082,1572.99362894365,290,4924,1118,3806
58,58,2,sequential,Sequential,129.392529550837,203.963258667577,1464.15277496996,293,4984,1160,3824
58,58,2,coordinated,Coordinated,131.389158506175,198.757113341179,1453.75525298681,304,5186,1131,4055
58,58,2,delayed_coordination,Delayed Coordination,128.340502623625,203.18126047853,1472.25093328123,307,5028,1167,3861
58,58,4,baseline,Baseline,124.668455530396,347.798210249246,2480.97145333531,104,2125,462,1663
58,58,4,early_mover,Early Mover,122.231763887987,229.877834454465,1678.71945509008,248,4469,1047,3422
58,58,4,sequential,Sequential,120.455045289273,215.635157961391,1588.01780555195,262,4518,1139,3379
58,58,4,coordinated,Coordinated,120.287723720729,227.540364330766,1634.53927398229,273,4469,1083,3386
58,58,4,delayed_coordination,Delayed Coordination,119.745139411581,222.311045230974,1603.63629461614,270,4543,1149,3394
58,58,8,baseline,Baseline,124.383535804195,345.674613912142,2466.66488675706,104,2104,575,1529
58,58,8,early_mover,Early Mover,112.892748937968,268.385238685188,1825.12035215966,233,3698,926,2772
58,58,8,sequential,Sequential,108.22908444912,271.104386508306,1849.70092299238,217,3524,932,2592
58,58,8,coordinated,Coordinated,102.183658427742,294.711859096571,1994.12826325026,172,3063,833,2230
58,58,8,delayed_coordination,Delayed Coordination,107.509932400174,269.367699337747,1842.84584883438,207,3543,965,2578
59,59,2,baseline,Baseline,122.731501659468,346.575930742634,2413.8989837091,128,2407,667,1740
59,59,2,early_mover,Early Mover,124.78112054115,241.710706486392,1637.62200318481,282,4770,1268,3502
59,59,2,sequential,Sequential,125.798564347715,222.264630184228,1554.66292487333,296,4934,1312,3622
59,59,2,coordinated,Coordinated,132.683536476953,215.241613850903,1485.75543307344,297,5150,1339,3811
59,59,2,delayed_coordination,Delayed Coordination,127.323577607656,220.403559481852,1524.90108263945,302,4902,1316,3586
59,59,4,baseline,Baseline,123.239344067742,359.915174216756,2395.31713185643,122,2429,570,1859
59,59,4,early_mover,Early Mover,120.391921412271,242.112821428552,1691.60954701447,271,4279,1213,3066
59,59,4,sequential,Sequential,121.72493178895,215.695518544416,1575.0000839833,280,4274,1393,2881
59,59,4,coordinated,Coordinated,123.657947285998,231.601527693443,1608.13108066154,271,4324,1398,2926
59,59,4,delayed_coordination,Delayed Coordination,117.166351423763,222.68400029307,1610.24527216016,267,4252,1276,2976
59,59,8,baseline,Baseline,121.558935291369,357.884873246876,2420.20245010414,117,2285,615,1670
59,59,8,early_mover,Early Mover,110.922371896948,271.502740834167,1857.01928394605,215,3717,1183,2534
59,59,8,sequential,Sequential,107.103293583915,262.264512125586,1852.89729620491,243,3756,1270,2486
59,59,8,coordinated,Coordinated,111.623134933742,261.14927253949,1752.18827120363,249,3967,1264,2703
59,59,8,delayed_coordination,Delayed Coordination,109.500715716088,264.543008849433,1805.41987434566,254,3887,1276,2611
60,60,2,baseline,Baseline,123.786770189046,368.002018317987,2486.75415894228,112,2325,497,1828
60,60,2,early_mover,Early Mover,126.644722549979,243.972127062697,1611.27342059545,287,4922,1048,3874
60,60,2,sequential,Sequential,125.347357908602,237.864284876011,1549.52457870474,302,4941,1099,3842
60,60,2,coordinated,Coordinated,122.893997961352,240.053428557938,1621.0755150455,286,4873,1201,3672
60,60,2,delayed_coordination,Delayed Coordination,124.330259275558,237.79762783363,1570.79188298488,295,4938,1100,3838
60,60,4,baseline,Baseline,121.214190982886,374.836436712824,2552.32998897754,102,2118,472,1646
60,60,4,early_mover,Early Mover,119.076287779493,254.073908821125,1743.65934580523,264,4338,1090,3248
60,60,4,sequential,Sequential,117.118090229236,240.58929903968,1710.93865320481,267,4264,1187,3077
60,60,4,coordinated,Coordinated,108.633351454861,277.874183186816,1859.54649287938,214,3612,1009,2603
60,60,4,delayed_coordination,Delayed Coordination,113.790352326248,254.381429920142,1750.12639706244,252,4269,1158,3111
60,60,8,baseline,Baseline,121.492987603612,363.033779934612,2520.57468424108,103,2123,499,1624
60,60,8,early_mover,Early Mover,112.095619276856,287.309119308535,1881.03300690933,232,3776,1081,2695
60,60,8,sequential,Sequential,103.180941794461,303.176591806487,1933.28129768449,220,3569,1068,2501
60,60,8,coordinated,Coordinated,107.447250269284,278.02907504138,1838.08150722723,236,3760,1112,2648
60,60,8,delayed_coordination,Delayed Coordination,107.716615798475,290.544535184263,1896.02243305313,205,3685,1095,2590
61,61,2,baseline,Baseline,123.999957303789,336.128332150819,2355.5986645966,139,2744,507,2237
61,61,2,early_mover,Early Mover,128.966863335539,212.008372000454,1518.80424548901,310,5259,1094,4165
61,61,2,sequential,Sequential,129.770712485882,209.245733118676,1443.77041649833,304,5316,1197,4119
61,61,2,coordinated,Coordinated,130.162347057577,220.99645111622,1415.17078446353,312,5553,1159,4394
61,61,2,delayed_coordination,Delayed Coordination,131.379270422355,220.259983217691,1441.43377682604,325,5389,1176,4213
61,61,4,baseline,Baseline,123.06487274691,343.897694927733,2368.63974280316,126,2664,476,2188
61,61,4,early_mover,Early Mover,120.574431144819,232.65717165032,1602.06291744855,282,4863,1223,3640
61,61,4,sequential,Sequential,121.754074286549,213.897202291304,1532.86482026623,291,4968,1255,3713
61,61,4,coordinated,Coordinated,118.02703424633,218.706724476628,1608.4349795526,272,4741,1233,3508
61,61,4,delayed_coordination,Delayed Coordination,119.735079733688,231.76950765619,1563.99623538927,277,4898,1302,3596
61,61,8,baseline,Baseline,123.454383836521,342.960656298279,2363.1182044885,123,2520,507,2013
61,61,8,early_mover,Early Mover,112.944053227373,242.202558046349,1739.08845608436,246,4169,1192,2977
61,61,8,sequential,Sequential,110.513653562409,240.774238565838,1708.44838226671,253,4140,1280,2860
61,61,8,coordinated,Coordinated,113.453973054599,229.805308811324,1655.33663193596,269,4416,1375,3041
61,61,8,delayed_coordination,Delayed Coordination,111.794427870592,240.94715328511,1687.16897809954,257,4252,1237,3015
62,62,2,baseline,Baseline,125.478346600241,344.3894620866,2409.68595732342,122,2484,440,2044
62,62,2,early_mover,Early Mover,122.938599857416,271.307153360008,1742.83605569496,248,4340,860,3480
62,62,2,sequential,Sequential,120.874997411455,262.522260925036,1684.78022133362,258,4377,928,3449
62,62,2,coordinated,Coordinated,110.506288961638,288.58953246261,1956.78618182095,203,3533,781,2752
62,62,2,delayed_coordination,Delayed Coordination,122.498447249155,258.039832768917,1649.16625059695,261,4462,927,3535
62,62,4,baseline,Baseline,124.993593815148,337.484797323248,2390.89790928518,123,2460,484,1976
62,62,4,early_mover,Early Mover,121.082649305696,246.017157299307,1713.73881787054,239,4264,1085,3179
62,62,4,sequential,Sequential,117.74753891757,243.833918001976,1688.57221835314,245,4292,1081,3211
62,62,4,coordinated,Coordinated,114.342542613264,275.55860684426,1773.6650245062,255,4082,1052,3030
62,62,4,delayed_coordination,Delayed Coordination,117.080212524753,241.712116627199,1721.4720965591,244,4236,1099,3137
62,62,8,baseline,Baseline,123.304918434476,353.484959119263,2438.84614295588,116,2309,447,1862
62,62,8,early_mover,Early Mover,110.875506913811,274.557909800856,1882.84612648016,236,3615,1014,2601
62,62,8,sequential,Sequential,106.797091438612,266.168894846494,1855.76683631249,232,3447,1036,2411
62,62,8,coordinated,Coordinated,104.705430986083,267.786178055056,1919.65364304309,218,3264,874,2390
62,62,8,delayed_coordination,Delayed Coordination,106.801646891945,266.454749179698,1878.56766599047,212,3476,1020,2456
63,63,2,baseline,Baseline,125.026580892622,351.961206128798,2393.84946305229,119,2396,453,1943
63,63,2,early_mover,Early Mover,112.241180391666,268.456104356739,1855.41939801826,220,3968,1017,2951
63,63,2,sequential,Sequential,111.86903285088,253.389908612472,1771.67264857271,233,4091,1026,3065
63,63,2,coordinated,Coordinated,112.402946736403,259.507536522535,1766.34501275431,213,4071,974,3097
63,63,2,delayed_coordination,Delayed Coordination,112.632635167409,253.771711108133,1763.99261148174,230,4104,1021,3083
63,63,4,baseline,Baseline,122.196611871315,360.991759284303,2481.09017600919,98,2086,381,1705
63,63,4,early_mover,Early Mover,115.660863454671,241.638999341479,1753.64985738232,259,4222,1044,3178
63,63,4,sequential,Sequential,114.62663564416,228.585332706094,1684.49712054997,265,4235,1107,3128
63,63,4,coordinated,Coordinated,115.398586237619,231.112916896744,1747.90046874112,259,4355,1145,3210
63,63,4,delayed_coordination,Delayed Coordination,116.695453301433,224.672695843958,1631.70835543757,286,4426,1105,3321
63,63,8,baseline,Baseline,121.051222563887,368.623383884761,2503.92663650399,93,1943,361,1582
63,63,8,early_mover,Early Mover,109.863995743061,277.709544994052,1862.68750133088,230,3694,1002,2692
63,63,8,sequential,Sequential,106.788847943477,263.579756900401,1853.43060658907,217,3604,1021,2583
63,63,8,coordinated,Coordinated,105.262252279809,274.390131688432,1886.89296211163,194,3538,957,2581
63,63,8,delayed_coordination,Delayed Coordination,108.044456193998,271.676809808596,1819.14966976449,229,3700,1025,2675
64,64,2,baseline,Baseline,126.476643368123,361.284528182013,2425.85202473814,115,2271,633,1638
64,64,2,early_mover,Early Mover,132.087448693577,241.637447711098,1607.37204159969,280,4579,1132,3447
64,64,2,sequential,Sequential,126.718122511502,238.44814468454,1604.81171165362,253,4227,1128,3099
64,64,2,coordinated,Coordinated,122.572751005878,249.803261079462,1827.59383004929,210,3560,1108,2452
64,64,2,delayed_coordination,Delayed Coordination,130.982181282668,227.20069173211,1571.87069171771,267,4438,1191,3247
64,64,4,baseline,Baseline,125.442163520397,368.535873589824,2449.41737307218,102,2106,676,1430
64,64,4,early_mover,Early Mover,119.026670333063,264.561564768625,1872.10667172178,211,3413,1078,2335
64,64,4,sequential,Sequential,113.907181291304,264.934951611581,1863.09540051881,182,3201,1026,2175
64,64,4,coordinated,Coordinated,111.222730764318,273.989781744671,1928.56225727973,169,3073,992,2081
64,64,4,delayed_coordination,Delayed Coordination,113.195402101701,257.611496833967,1874.1737667825,180,3247,1001,2246
64,64,8,baseline,Baseline,122.964012451008,381.740910249778,2526.6983695644,94,1864,595,1269
64,64,8,early_mover,Early Mover,110.645980017575,293.18743935371,2034.26177627598,176,3007,1145,1862
64,64,8,sequential,Sequential,107.953781029675,283.845383752603,1998.69602396511,178,3063,1190,1873
64,64,8,coordinated,Coordinated,105.068018237399,288.784750119064,1966.59457079394,190,3206,1132,2074
64,64,8,delayed_coordination,Delayed Coordination,107.394332134047,280.671364224584,1985.77741848496,168,3046,1138,1908
65,65,2,baseline,Baseline,123.99582521771,385.272161042247,2479.6073268754,103,2109,489,1620
65,65,2,early_mover,Early Mover,136.490293647801,218.603017440539,1526.43318376051,287,4957,979,3978
65,65,2,sequential,Sequential,136.695061039598,204.297984022274,1415.86673874383,314,5054,1130,3924
65,65,2,coordinated,Coordinated,119.815129371685,269.967778497445,1713.05793174369,250,4053,999,3054
65,65,2,delayed_coordination,Delayed Coordination,138.908677426242,197.385557517707,1395.87269252079,312,5087,1102,3985
65,65,4,baseline,Baseline,122.781354871532,391.278525139383,2531.45910782441,95,1949,384,1565
65,65,4,early_mover,Early Mover,122.011746617047,241.178460213714,1671.51768409484,260,4260,987,3273
65,65,4,sequential,Sequential,115.993674517108,250.507094019297,1640.35666670548,228,4019,1050,2969
65,65,4,coordinated,Coordinated,112.74113593715,261.278383571164,1730.95346352,211,3850,1014,2836
65,65,4,delayed_coordination,Delayed Coordination,121.123254944373,225.244075690062,1569.13201691359,261,4245,1067,3178
65,65,8,baseline,Baseline,121.157848765612,368.22295575175,2533.64614497361,89,1846,431,1415
65,65,8,early_mover,Early Mover,110.83925738657,276.92730318966,1857.49631370568,228,3590,1010,2580
65,65,8,sequential,Sequential,109.72538539649,264.677577615819,1764.99134619414,230,3588,1041,2547
65,65,8,coordinated,Coordinated,105.051093026296,275.737245496615,1890.15754221358,210,3247,988,2259
65,65,8,delayed_coordination,Delayed Coordination,109.671201613743,260.348384192481,1789.93889146724,212,3539,1048,2491
66,66,2,baseline,Baseline,123.820375258437,350.069439698038,2422.89280365922,110,2271,548,1723
66,66,2,early_mover,Early Mover,131.125060316843,212.894248275628,1567.45997035892,296,5026,1028,3998
66,66,2,sequential,Sequential,132.514881806773,199.068535326017,1495.9630477458,307,5139,1137,4002
66,66,2,coordinated,Coordinated,131.739562684285,197.080855486274,1515.00040566024,291,5012,1271,3741
66,66,2,delayed_coordination,Delayed Coordination,130.508455987545,210.443714416248,1521.00735036249,301,5120,1106,4014
66,66,4,baseline,Baseline,122.122966190991,345.120175692554,2450.64675561296,103,2162,566,1596
66,66,4,early_mover,Early Mover,127.124098034739,207.231497125994,1603.09472799822,262,4689,1166,3523
66,66,4,sequential,Sequential,121.92110301393,201.687375357161,1562.48590571758,263,4567,1187,3380
66,66,4,coordinated,Coordinated,117.154961890565,224.133939248207,1698.15026011194,251,4344,1286,3058
66,66,4,delayed_coordination,Delayed Coordination,121.960460163706,206.100551406701,1581.85280638237,253,4651,1216,3435
66,66,8,baseline,Baseline,122.404537323288,346.797955372187,2446.06758092522,99,2080,590,1490
66,66,8,early_mover,Early Mover,114.808656474682,247.883111637871,1807.28203633422,217,3788,1110,2678
66,66,8,sequential,Sequential,114.25660202853,234.981809600008,1743.49109772088,248,3854,1205,2649
66,66,8,coordinated,Coordinated,116.291646803865,231.215095837243,1672.49324965727,261,4193,1286,2907
66,66,8,delayed_coordination,Delayed Coordination,112.530399022349,245.613443372978,1749.95179823253,234,3847,1167,2680
67,67,2,baseline,Baseline,122.818108363156,384.518265116623,2535.50066997604,101,2069,508,1561
67,67,2,early_mover,Early Mover,132.902345432444,251.172253606058,1594.21305744658,291,4978,958,4020
67,67,2,sequential,Sequential,130.571559883993,243.764288924939,1552.9204300629,304,5035,1047,3988
67,67,2,coordinated,Coordinated,130.102466679137,230.933724445874,1573.66984550934,291,5042,1222,3820
67,67,2,delayed_coordination,Delayed Coordination,130.861024562782,242.683273605256,1533.20967013043,304,5085,1038,4047
67,67,4,baseline,Baseline,121.657265709083,384.258998914857,2572.88776075311,98,1934,490,1444
67,67,4,early_mover,Early Mover,124.986198788328,259.058313110903,1694.35935276499,262,4526,1003,3523
67,67,4,sequential,Sequential,121.832995142519,256.665282581532,1664.30971267448,266,4568,1151,3417
67,67,4,coordinated,Coordinated,120.838724649517,256.467572271376,1665.14071953581,267,4545,1148,3397
67,67,4,delayed_coordination,Delayed Coordination,123.540284202594,252.442424385809,1636.21350058687,274,4624,1104,3520
67,67,8,baseline,Baseline,120.746266754756,384.961886852177,2594.28596570928,85,1819,519,1300
67,67,8,early_mover,Early Mover,117.9534698419,279.713521249897,1827.52048136445,231,4030,1172,2858
67,67,8,sequential,Sequential,113.772662820279,272.898084331665,1778.93718423041,214,4012,1281,2731
67,67,8,coordinated,Coordinated,110.833759241207,269.503919477173,1827.64327361902,245,3901,1216,2685
67,67,8,delayed_coordination,Delayed Coordination,114.906920839893,278.183281513504,1786.06360506867,228,3967,1271,2696
68,68,2,baseline,Baseline,125.424004259547,347.068664199167,2427.53727994289,125,2505,540,1965
68,68,2,early_mover,Early Mover,130.768562872632,225.432499472053,1557.67074467282,295,4999,1082,3917
68,68,2,sequential,Sequential,134.055553732246,207.561346636944,1435.26235308029,309,5200,1094,4106
68,68,2,coordinated,Coordinated,129.753685040863,219.571392572649,1443.71558735881,321,5182,1124,4058
68,68,2,delayed_coordination,Delayed Coordination,130.861871028488,211.284019031728,1455.08214240044,302,5150,1087,4063
68,68,4,baseline,Baseline,125.141755156698,349.851810072568,2429.36553911372,119,2489,472,2017
68,68,4,early_mover,Early Mover,124.550739554935,251.737392550284,1611.93864025057,280,4691,1253,3438
68,68,4,sequential,Sequential,123.37310611145,231.247553663818,1491.55251940278,310,4861,1338,3523
68,68,4,coordinated,Coordinated,119.815892743283,239.289405673708,1584.27438995856,304,4616,1256,3360
68,68,4,delayed_coordination,Delayed Coordination,123.613712783964,237.343654320367,1519.04069564245,278,4744,1343,3401
68,68,8,baseline,Baseline,124.225192563063,356.733755442251,2457.3438658033,108,2422,507,1915
68,68,8,early_mover,Early Mover,115.443181864573,264.728031202955,1753.93476244933,268,4225,1157,3068
68,68,8,sequential,Sequential,114.360116236428,256.357182370377,1695.46429234675,267,4317,1179,3138
68,68,8,coordinated,Coordinated,111.377841376707,254.528409313849,1722.55039702661,245,4364,1211,3153
68,68,8,delayed_coordination,Delayed Coordination,113.550482564999,254.766132308144,1678.96914094491,282,4245,1188,3057
69,69,2,baseline,Baseline,122.844950324735,344.261701950649,2431.14750803258,119,2449,586,1863
69,69,2,early_mover,Early Mover,126.313632200168,231.441154967147,1551.66417974278,294,5013,1051,3962
69,69,2,sequential,Sequential,125.307033554966,214.321844135134,1478.70445498882,308,5010,1127,3883
69,69,2,coordinated,Coordinated,125.98526927856,211.279295283521,1496.3561274307,311,5249,1136,4113
69,69,2,delayed_coordination,Delayed Coordination,127.157347358883,216.727864628171,1467.63710640784,299,5097,1101,3996
69,69,4,baseline,Baseline,123.322063383934,346.62292674835,2425.4033803533,127,2439,580,1859
69,69,4,early_mover,Early Mover,123.165771707948,232.738996172801,1573.44981533527,278,4821,1069,3752
69,69,4,sequential,Sequential,122.796348876555,218.407352624846,1503.89194006146,299,4884,1250,3634
69,69,4,coordinated,Coordinated,120.42638004997,221.414846213524,1534.069564103,301,4708,1147,3561
69,69,4,delayed_coordination,Delayed Coordination,123.608216098699,213.598536683638,1476.62069725131,301,4998,1255,3743
69,69,8,baseline,Baseline,121.492650479333,345.747350230266,2445.53501117033,114,2276,533,1743
69,69,8,early_mover,Early Mover,117.706161872607,246.533426875732,1667.26675677595,260,4245,1127,3118
69,69,8,sequential,Sequential,115.236195148907,246.125101155633,1648.40358126336,266,4137,1167,2970
69,69,8,coordinated,Coordinated,109.177748871989,254.380266698024,1716.38783097843,235,3959,1095,2864
69,69,8,delayed_coordination,Delayed Coordination,115.615714827617,242.346978525885,1629.4251991699,263,4237,1178,3059
70,70,2,baseline,Baseline,122.711982778925,331.051496055452,2466.60314938121,92,1911,641,1270
70,70,2,early_mover,Early Mover,120.734464258363,231.059968331983,1737.09014518468,262,4240,1117,3123
70,70,2,sequential,Sequential,123.54446854682,222.494909823303,1660.95835586414,268,4388,1174,3214
70,70,2,coordinated,Coordinated,120.796298030916,268.112485014235,1712.91517392172,259,4178,992,3186
70,70,2,delayed_coordination,Delayed Coordination,126.347398593261,217.553857959606,1580.24861377975,289,4493,1187,3306
70,70,4,baseline,Baseline,121.629816127759,329.995175370353,2449.60797195475,106,1972,664,1308
70,70,4,early_mover,Early Mover,121.04581046694,263.481277471864,1729.4828193087,246,4229,1104,3125
70,70,4,sequential,Sequential,122.235171113188,240.744727142788,1603.08325310321,262,4448,1109,3339
70,70,4,coordinated,Coordinated,120.963562270862,245.468228202482,1622.73917314519,268,4466,1168,3298
70,70,4,delayed_coordination,Delayed Coordination,119.675684856777,257.849252669786,1644.86249430644,265,4319,1092,3227
70,70,8,baseline,Baseline,121.46153047071,329.407169182264,2490.62370797323,101,1924,668,1256
70,70,8,early_mover,Early Mover,113.032480771206,293.632761014059,1902.75115096867,216,3610,1120,2490
70,70,8,sequential,Sequential,111.523740766801,284.476242144051,1831.91057618052,228,3645,1132,2513
70,70,8,coordinated,Coordinated,110.718395067773,278.590709795871,1840.57812535546,225,3750,1136,2614
70,70,8,delayed_coordination,Delayed Coordination,113.404300980512,283.990965642416,1819.31040263261,241,3715,1139,2576
71,71,2,baseline,Baseline,125.296909255654,322.610742606608,2320.49972987213,132,2693,642,2051
71,71,2,early_mover,Early Mover,127.279947336979,220.275573169193,1548.55776323658,291,5129,1041,4088
71,71,2,sequential,Sequential,125.098340510554,213.940939147477,1470.19814558267,288,5095,1166,3929
71,71,2,coordinated,Coordinated,127.579872073406,216.67085413143,1427.84194882735,296,5181,1218,3963
71,71,2,delayed_coordination,Delayed Coordination,127.704844351545,203.038122124347,1426.76852545067,292,5103,1110,3993
71,71,4,baseline,Baseline,124.296754707297,328.802696202771,2335.14366176455,127,2654,601,2053
71,71,4,early_mover,Early Mover,116.181907398361,246.5095957154,1687.66234531638,269,4562,1115,3447
71,71,4,sequential,Sequential,115.365927903123,240.337068098671,1629.96432080017,276,4593,1185,3408
71,71,4,coordinated,Coordinated,113.763160018685,251.245049140845,1672.6327370082,252,4472,1186,3286
71,71,4,delayed_coordination,Delayed Coordination,114.808284770339,245.609450613823,1634.65602922455,272,4548,1157,3391
71,71,8,baseline,Baseline,121.359027105174,339.359371213322,2393.84356262606,123,2278,501,1777
71,71,8,early_mover,Early Mover,109.464804832578,268.508460824956,1855.20169755142,229,3757,973,2784
71,71,8,sequential,Sequential,106.492572342987,261.098455024721,1810.07443182289,221,3722,1036,2686
71,71,8,coordinated,Coordinated,102.957952990445,296.798686640237,1905.41633545271,201,3539,1020,2519
71,71,8,delayed_coordination,Delayed Coordination,107.223356372285,265.834303608767,1806.46819719454,225,3726,1014,2712
72,72,2,baseline,Baseline,124.232616435254,377.279702208944,2522.30333926234,109,2206,621,1585
72,72,2,early_mover,Early Mover,129.132943924766,279.673653652612,1635.12924938448,282,4824,1041,3783
72,72,2,sequential,Sequential,129.147287754293,262.06939590798,1546.39283743939,271,4805,1089,3716
72,72,2,coordinated,Coordinated,133.943437637042,249.097574801713,1502.44471300612,308,5188,1224,3964
72,72,2,delayed_coordination,Delayed Coordination,130.7627318782,253.746489722065,1499.00277286396,310,4972,1096,3876
72,72,4,baseline,Baseline,123.584797435207,376.155450647838,2535.99596996849,103,2162,582,1580
72,72,4,early_mover,Early Mover,124.7464772581,253.296177823579,1683.66577095334,262,4462,1167,3295
72,72,4,sequential,Sequential,119.65042444625,250.397145603086,1689.54491917842,239,4252,1173,3079
72,72,4,coordinated,Coordinated,117.093646973037,252.692206352709,1741.46230083075,247,4132,1191,2941
72,72,4,delayed_coordination,Delayed Coordination,125.986881611313,230.91427920271,1573.43377971516,280,4624,1238,3386
72,72,8,baseline,Baseline,121.57854177296,379.7064954909,2566.08763724311,94,1957,544,1413
72,72,8,early_mover,Early Mover,113.502626163511,289.586328446686,1848.02040087505,235,3830,1081,2749
72,72,8,sequential,Sequential,111.923894617282,262.9219540537,1760.44579316974,236,3877,1102,2775
72,72,8,coordinated,Coordinated,106.862812321236,281.387453712979,1900.43765040133,181,3519,1021,2498
72,72,8,delayed_coordination,Delayed Coordination,111.290458810235,275.015824208121,1780.7072979107,239,3834,1100,2734
73,73,2,baseline,Baseline,128.419155302554,326.784186210405,2258.99240373647,144,2958,671,2287
73,73,2,early_mover,Early Mover,130.165595726324,201.514129685187,1511.34049455594,298,5227,1194,4033
73,73,2,sequential,Sequential,128.249331271454,197.85696293813,1453.41514269254,303,5266,1216,4050
73,73,2,coordinated,Coordinated,116.443660830125,251.279889409497,1705.58452185754,256,4505,1102,3403
73,73,2,delayed_coordination,Delayed Coordination,128.781004964398,192.424372438638,1443.48628122746,315,5285,1216,4069
73,73,4,baseline,Baseline,126.024905246215,334.647935943198,2294.32508591037,132,2742,673,2069
73,73,4,early_mover,Early Mover,112.749160830878,297.934587352743,1832.02477474257,220,4111,1178,2933
73,73,4,sequential,Sequential,112.624610178558,292.988455391795,1749.80720771118,242,4191,1194,2997
73,73,4,coordinated,Coordinated,110.426545872173,297.440245846922,1834.57329976914,230,4144,1212,2932
73,73,4,delayed_coordination,Delayed Coordination,110.346533794688,294.759345044677,1784.50371026527,225,4067,1142,2925
73,73,8,baseline,Baseline,124.704830159823,335.415756773679,2326.94310590344,132,2662,700,1962
73,73,8,early_mover,Early Mover,113.548257207211,257.045356266845,1766.82497489768,240,4200,1240,2960
73,73,8,sequential,Sequential,109.059491945195,262.836994994598,1762.51093570345,235,4094,1181,2913
73,73,8,coordinated,Coordinated,105.835247834859,286.030629027684,1885.10439255817,210,3786,1126,2660
73,73,8,delayed_coordination,Delayed Coordination,107.886059924812,264.738356699221,1735.69887835893,248,4161,1184,2977
74,74,2,baseline,Baseline,123.733761856386,369.734979386559,2562.63794908082,105,2057,683,1374
74,74,2,early_mover,Early Mover,129.612537034454,254.24807489706,1659.18310821987,284,4615,1151,3464
74,74,2,sequential,Sequential,129.218980080858,231.192510072372,1558.23248338723,291,4735,1187,3548
74,74,2,coordinated,Coordinated,121.67371332233,286.175139360528,1787.93615362785,242,4161,1097,3064
74,74,2,delayed_coordination,Delayed Coordination,124.398800487888,249.534936738881,1631.83780815949,271,4514,1159,3355
74,74,4,baseline,Baseline,122.640868227524,373.05173672127,2576.33988978672,102,1937,580,1357
74,74,4,early_mover,Early Mover,119.159447352433,265.799304058975,1821.21410115982,239,4030,1060,2970
74,74,4,sequential,Sequential,114.965716987655,280.634886594922,1834.48863632053,223,3796,1078,2718
74,74,4,coordinated,Coordinated,115.800899960006,266.405507850961,1761.52871761929,257,4014,1101,2913
74,74,4,delayed_coordination,Delayed Coordination,116.894240300503,258.815196512895,1754.61690310075,265,4177,1099,3078
74,74,8,baseline,Baseline,121.631370785074,381.785605365007,2628.19390499148,95,1747,547,1200
