replication,seed,policyPenalty,scenarioID,scenarioName,finalFitness,finalRisk,finalTrade,finalRecoveringLinks,totalSwitches,localSwitches,globalSwitches
71,71,0.5,baseline,Baseline,125.862705654613,324.901339886355,2251.67718548051,130,3026,1073,1953
71,71,0.5,early_mover,Early Mover,109.947449266301,277.679387707053,1760.20327644415,229,4377,1563,2814
71,71,0.5,sequential,Sequential,110.913797672467,262.718949850691,1678.82073078657,243,4634,1608,3026
71,71,0.5,coordinated,Coordinated,112.511693526488,229.462087992177,1621.19711046032,258,4734,1640,3094
71,71,0.5,delayed_coordination,Delayed Coordination,110.895363453502,264.234797427056,1694.44803458851,223,4393,1558,2835
71,71,0.75,baseline,Baseline,125.862705654613,324.901339886355,2251.67718548051,130,3026,1073,1953
71,71,0.75,early_mover,Early Mover,105.602538565132,235.95539964823,1525.87348710593,192,4392,1101,3291
71,71,0.75,sequential,Sequential,98.6619222989081,238.921252296449,1514.38479864874,186,4179,1129,3050
71,71,0.75,coordinated,Coordinated,108.514344307539,209.75637311211,1428.94759667454,227,4783,1301,3482
71,71,0.75,delayed_coordination,Delayed Coordination,99.7228055552092,230.246328969649,1516.72862337798,177,4180,1123,3057
72,72,0.25,baseline,Baseline,123.845704012393,336.581453609743,2317.53325706197,120,2773,1062,1711
72,72,0.25,early_mover,Early Mover,118.434167790738,302.237355059365,2074.50453003898,171,3388,1448,1940
72,72,0.25,sequential,Sequential,115.660630478539,304.224252326584,2093.7149487018,161,3370,1423,1947
72,72,0.25,coordinated,Coordinated,115.092930672476,292.854416689955,2085.79603285877,147,3312,1386,1926
72,72,0.25,delayed_coordination,Delayed Coordination,115.784556809406,299.400673397073,2070.31864002452,155,3436,1409,2027
72,72,0.5,baseline,Baseline,123.845704012393,336.581453609743,2317.53325706197,120,2773,1062,1711
72,72,0.5,early_mover,Early Mover,123.153928198805,242.788018390571,1651.96958329569,258,4965,1656,3309
72,72,0.5,sequential,Sequential,122.421724524452,233.608761064958,1621.35803730345,267,5018,1702,3316
72,72,0.5,coordinated,Coordinated,119.519047568491,239.599059982089,1693.46928478462,258,4867,1725,3142
72,72,0.5,delayed_coordination,Delayed Coordination,121.589213277231,238.408551774011,1628.87461908611,267,5031,1699,3332
72,72,0.75,baseline,Baseline,123.845704012393,336.581453609743,2317.53325706197,120,2773,1062,1711
72,72,0.75,early_mover,Early Mover,137.344525582707,186.861805842477,1344.33064463091,270,5463,1172,4291
72,72,0.75,sequential,Sequential,133.525195323763,180.840403986553,1283.68290684638,281,5458,1156,4302
72,72,0.75,coordinated,Coordinated,127.794481689258,202.63592569326,1333.29673161449,301,5275,1258,4017
72,72,0.75,delayed_coordination,Delayed Coordination,137.770925899741,176.926520142088,1269.72883997306,304,5647,1204,4443
73,73,0.25,baseline,Baseline,126.374695912779,322.884162871444,2223.52029825189,124,3100,1020,2080
73,73,0.25,early_mover,Early Mover,111.636085402152,301.815759608065,2134.14585070627,129,3070,1205,1865
73,73,0.25,sequential,Sequential,108.770644083156,304.638045134792,2131.9639194085,128,3029,1175,1854
73,73,0.25,coordinated,Coordinated,109.295217045318,305.549218074325,2129.03657131788,136,3040,1176,1864
73,73,0.25,delayed_coordination,Delayed Coordination,109.349915799926,303.22661391351,2130.21126800765,130,3071,1192,1879
73,73,0.5,baseline,Baseline,126.374695912779,322.884162871444,2223.52029825189,124,3100,1020,2080
73,73,0.5,early_mover,Early Mover,122.316452753919,208.946372305209,1529.67404914403,293,5205,1728,3477
73,73,0.5,sequential,Sequential,120.696075960451,200.765724638996,1479.28537221778,285,5080,1764,3316
73,73,0.5,coordinated,Coordinated,114.615024300113,219.931073698586,1582.94384946882,269,5042,1723,3319
73,73,0.5,delayed_coordination,Delayed Coordination,119.4963258266,202.386426661432,1478.63019754043,274,5129,1783,3346
73,73,0.75,baseline,Baseline,126.374695912779,322.884162871444,2223.52029825189,124,3100,1020,2080
73,73,0.75,early_mover,Early Mover,106.324648207997,218.651022649013,1493.98014630142,223,4443,1178,3265
73,73,0.75,sequential,Sequential,103.244361454278,210.858504788736,1441.39412001311,220,4460,1153,3307
73,73,0.75,coordinated,Coordinated,102.003031651055,230.001155480857,1539.67894490049,198,4352,1206,3146
73,73,0.75,delayed_coordination,Delayed Coordination,100.573236350862,202.978934043484,1455.82268079431,183,4240,1202,3038
74,74,0.25,baseline,Baseline,126.133605858431,345.71876898972,2308.21235240263,114,2870,1164,1706
74,74,0.25,early_mover,Early Mover,116.067866977641,320.601841329648,2148.67401786931,155,3294,1431,1863
74,74,0.25,sequential,Sequential,114.601959514498,319.534684294644,2131.072740341,155,3261,1404,1857
74,74,0.25,coordinated,Coordinated,113.547536934721,322.322360120986,2158.11501147982,142,3088,1335,1753
74,74,0.25,delayed_coordination,Delayed Coordination,114.746917432618,319.576971719705,2133.02411271817,151,3294,1400,1894
74,74,0.5,baseline,Baseline,126.133605858431,345.71876898972,2308.21235240263,114,2870,1164,1706
74,74,0.5,early_mover,Early Mover,121.133117288077,246.245030885406,1697.51624709755,231,4546,1587,2959
74,74,0.5,sequential,Sequential,115.177398094044,246.634736092799,1701.56305921093,205,4353,1569,2784
74,74,0.5,coordinated,Coordinated,118.105332651391,253.607218048359,1688.27964763198,247,4604,1659,2945
74,74,0.5,delayed_coordination,Delayed Coordination,116.332335045021,243.096336808096,1687.44763096601,212,4398,1572,2826
74,74,0.75,baseline,Baseline,126.133605858431,345.71876898972,2308.21235240263,114,2870,1164,1706
74,74,0.75,early_mover,Early Mover,119.05706288799,249.291166978951,1568.51861860028,197,4468,1128,3340
74,74,0.75,sequential,Sequential,109.873089481369,254.150888209569,1558.94556883286,190,4389,1146,3243
74,74,0.75,coordinated,Coordinated,117.023338818266,196.658915209051,1431.25269438693,234,4930,1237,3693
74,74,0.75,delayed_coordination,Delayed Coordination,110.385162618914,250.47156007256,1556.05571843446,185,4323,1127,3196
75,75,0.25,baseline,Baseline,126.32782829087,358.578138592762,2318.8713944417,112,2852,893,1959
75,75,0.25,early_mover,Early Mover,113.981456433433,344.330902352728,2208.43562483946,136,3053,1158,1895
75,75,0.25,sequential,Sequential,112.146046508111,342.205155424554,2198.39372220119,139,3087,1184,1903
75,75,0.25,coordinated,Coordinated,111.745440210885,337.653178465777,2190.62593295708,137,3116,1126,1990
75,75,0.25,delayed_coordination,Delayed Coordination,111.186947464556,344.6913427801,2209.9360258186,134,3048,1159,1889
75,75,0.5,baseline,Baseline,126.32782829087,358.578138592762,2318.8713944417,112,2852,893,1959
75,75,0.5,early_mover,Early Mover,127.893447362717,231.641778539476,1511.43855757589,299,5275,1653,3622
75,75,0.5,sequential,Sequential,119.293463459211,237.525600345412,1526.56944656,291,5155,1786,3369
75,75,0.5,coordinated,Coordinated,114.219520697031,277.082347666018,1763.29931080609,238,4446,1525,2921
75,75,0.5,delayed_coordination,Delayed Coordination,121.870026905628,237.124751222295,1503.77471811301,280,5172,1732,3440
75,75,0.75,baseline,Baseline,126.32782829087,358.578138592762,2318.8713944417,112,2852,893,1959
75,75,0.75,early_mover,Early Mover,147.38158913593,173.877136258612,1176.25740467648,323,6153,1137,5016
75,75,0.75,sequential,Sequential,142.537109305648,171.414207344671,1121.08026701275,333,6134,1232,4902
75,75,0.75,coordinated,Coordinated,121.323329314224,193.719768037604,1332.42883108672,261,5341,1231,4110
75,75,0.75,delayed_coordination,Delayed Coordination,140.292694599249,176.61913889309,1142.35349687549,320,6111,1257,4854
76,76,0.25,baseline,Baseline,128.242778124162,325.329242065042,2224.70404931631,122,2926,1182,1744
76,76,0.25,early_mover,Early Mover,113.41599307719,312.102302272008,2164.06845969593,113,2838,1267,1571
76,76,0.25,sequential,Sequential,109.686461903427,319.873458364048,2196.34182159883,111,2731,1212,1519
76,76,0.25,coordinated,Coordinated,114.14211075618,292.716146680345,2088.06847641426,129,3004,1286,1718
76,76,0.25,delayed_coordination,Delayed Coordination,111.025771919038,312.63312407969,2165.55414817801,118,2816,1258,1558
76,76,0.5,baseline,Baseline,128.242778124162,325.329242065042,2224.70404931631,122,2926,1182,1744
76,76,0.5,early_mover,Early Mover,122.569065614063,237.284094809611,1625.84660582734,255,4878,1748,3130
76,76,0.5,sequential,Sequential,119.63495057532,231.879110875517,1533.88364852324,299,4955,1773,3182
76,76,0.5,coordinated,Coordinated,121.093772755779,217.115677478892,1556.18058589402,274,5056,1833,3223
76,76,0.5,delayed_coordination,Delayed Coordination,121.124565712848,215.991133900601,1528.8807396122,297,5004,1800,3204
76,76,0.75,baseline,Baseline,128.242778124162,325.329242065042,2224.70404931631,122,2926,1182,1744
76,76,0.75,early_mover,Early Mover,128.86610501501,207.339335297641,1406.9382634716,271,5283,1120,4163
76,76,0.75,sequential,Sequential,121.298256427246,203.410901171252,1339.36479479552,269,5242,1192,4050
76,76,0.75,coordinated,Coordinated,125.387823973752,199.216555700358,1288.93851251583,290,5450,1249,4201
76,76,0.75,delayed_coordination,Delayed Coordination,125.917840925615,191.852330724764,1298.65098459369,306,5458,1202,4256
77,77,0.25,baseline,Baseline,124.860795409587,339.122877649518,2189.2503443395,126,2814,1052,1762
77,77,0.25,early_mover,Early Mover,112.757310578321,313.204981191963,2085.1175235177,150,3220,1339,1881
77,77,0.25,sequential,Sequential,111.989024896682,305.621515628512,2042.21187309227,162,3231,1343,1888
77,77,0.25,coordinated,Coordinated,114.346207827015,302.71434873769,1973.93520755741,181,3485,1407,2078
77,77,0.25,delayed_coordination,Delayed Coordination,111.402230030422,306.509770661394,2039.63787190185,160,3250,1361,1889
77,77,0.5,baseline,Baseline,124.860795409587,339.122877649518,2189.2503443395,126,2814,1052,1762
77,77,0.5,early_mover,Early Mover,118.970729937188,258.541006232899,1642.49329934277,258,4713,1630,3083
77,77,0.5,sequential,Sequential,120.615142905336,240.068855886503,1528.61553005987,284,4937,1681,3256
77,77,0.5,coordinated,Coordinated,116.984048059412,243.188312040313,1560.07089718054,259,4955,1690,3265
77,77,0.5,delayed_coordination,Delayed Coordination,118.539750522212,247.760493266184,1545.90052925572,261,4828,1652,3176
77,77,0.75,baseline,Baseline,124.860795409587,339.122877649518,2189.2503443395,126,2814,1052,1762
77,77,0.75,early_mover,Early Mover,132.627056320357,213.472308475288,1308.25850867674,292,5531,1008,4523
77,77,0.75,sequential,Sequential,118.038247326031,223.591810431734,1338.73129176111,253,5121,1000,4121
77,77,0.75,coordinated,Coordinated,122.907503852131,219.598697667139,1316.27397064359,251,5148,1088,4060
77,77,0.75,delayed_coordination,Delayed Coordination,115.887328779253,223.639206674573,1358.96524045781,243,5082,985,4097
78,78,0.25,baseline,Baseline,125.696616220622,333.514849145044,2195.68039973526,134,3060,1081,1979
78,78,0.25,early_mover,Early Mover,111.923967507623,319.396936416967,2156.21976213918,152,3235,1325,1910
78,78,0.25,sequential,Sequential,113.550573976651,310.606969517438,2092.69491583397,155,3297,1330,1967
78,78,0.25,coordinated,Coordinated,112.263946446458,308.673249036944,2115.89216897162,159,3128,1309,1819
78,78,0.25,delayed_coordination,Delayed Coordination,111.779773385962,315.260284567964,2110.78649695689,157,3234,1297,1937
78,78,0.5,baseline,Baseline,125.696616220622,333.514849145044,2195.68039973526,134,3060,1081,1979
78,78,0.5,early_mover,Early Mover,121.290576922391,238.206636939313,1607.93759303914,264,5034,1775,3259
78,78,0.5,sequential,Sequential,112.143968074728,247.228276454709,1643.77447121813,218,4572,1692,2880
78,78,0.5,coordinated,Coordinated,113.921739782561,232.238816725221,1644.18156674529,196,4398,1582,2816
78,78,0.5,delayed_coordination,Delayed Coordination,116.995997967951,237.133622645885,1585.85527983993,233,4790,1652,3138
78,78,0.75,baseline,Baseline,125.696616220622,333.514849145044,2195.68039973526,134,3060,1081,1979
78,78,0.75,early_mover,Early Mover,121.361689514674,200.957160911416,1407.80070798876,261,5318,1211,4107
78,78,0.75,sequential,Sequential,119.772140668368,181.258987817933,1329.04195359601,281,5370,1232,4138
78,78,0.75,coordinated,Coordinated,114.511704921604,210.297992177234,1423.91387402328,263,5108,1225,3883
78,78,0.75,delayed_coordination,Delayed Coordination,116.426404348804,190.986054672047,1330.92722245897,285,5343,1232,4111
79,79,0.25,baseline,Baseline,128.345591040156,357.162178323347,2363.59223663414,113,2783,1212,1571
79,79,0.25,early_mover,Early Mover,115.155330956435,346.220030718636,2238.56574153022,133,2930,1321,1609
79,79,0.25,sequential,Sequential,114.440856430526,343.611553406664,2216.19526190292,143,2998,1338,1660
79,79,0.25,coordinated,Coordinated,113.069733926689,340.8763326789,2257.01919331126,108,2822,1285,1537
79,79,0.25,delayed_coordination,Delayed Coordination,114.746247676013,344.687618867384,2217.85036612521,135,2974,1335,1639
79,79,0.5,baseline,Baseline,128.345591040156,357.162178323347,2363.59223663414,113,2783,1212,1571
79,79,0.5,early_mover,Early Mover,131.331913267298,248.175215468646,1601.2758946366,279,5075,1698,3377
79,79,0.5,sequential,Sequential,127.349118758609,247.331550520215,1586.96107213491,272,4900,1772,3128
79,79,0.5,coordinated,Coordinated,125.815794364647,246.544928356259,1603.48352121933,276,4876,1781,3095
79,79,0.5,delayed_coordination,Delayed Coordination,129.523747775341,239.089020383512,1556.90116901394,291,5098,1744,3354
79,79,0.75,baseline,Baseline,128.345591040156,357.162178323347,2363.59223663414,113,2783,1212,1571
79,79,0.75,early_mover,Early Mover,147.193136303071,201.166493597277,1293.97455886336,307,5913,1196,4717
79,79,0.75,sequential,Sequential,136.663665157204,204.719058526151,1327.62703984783,282,5569,1232,4337
79,79,0.75,coordinated,Coordinated,135.773273263249,214.319674227495,1320.36756876247,291,5604,1401,4203
79,79,0.75,delayed_coordination,Delayed Coordination,141.399649008983,197.08220706595,1281.04881323692,295,5746,1258,4488
80,80,0.25,baseline,Baseline,126.926565386611,354.947439768137,2330.52136132821,123,2906,1123,1783
80,80,0.25,early_mover,Early Mover,113.346986980619,342.900662258638,2272.62306772933,135,2998,1340,1658
80,80,0.25,sequential,Sequential,111.548258365369,346.993816958176,2271.23190304247,132,2947,1325,1622
80,80,0.25,coordinated,Coordinated,113.473052406536,347.807423584245,2253.81626927083,141,2950,1347,1603
80,80,0.25,delayed_coordination,Delayed Coordination,111.427025476299,343.010005923865,2264.33915715785,146,3009,1333,1676
80,80,0.5,baseline,Baseline,126.926565386611,354.947439768137,2330.52136132821,123,2906,1123,1783
80,80,0.5,early_mover,Early Mover,119.619578206471,252.666034297387,1711.78667092789,264,4885,1730,3155
80,80,0.5,sequential,Sequential,115.740244375147,258.973277448061,1732.31420869435,218,4526,1722,2804
80,80,0.5,coordinated,Coordinated,120.390325318508,239.535465723083,1651.84232425466,282,4875,1746,3129
80,80,0.5,delayed_coordination,Delayed Coordination,120.690159981552,248.096694257973,1635.8033088634,279,4919,1731,3188
80,80,0.75,baseline,Baseline,126.926565386611,354.947439768137,2330.52136132821,123,2906,1123,1783
80,80,0.75,early_mover,Early Mover,117.950348022471,194.749669117698,1480.121138094,261,5085,1239,3846
80,80,0.75,sequential,Sequential,122.022392755761,194.940325998344,1327.61578420297,294,5439,1280,4159
80,80,0.75,coordinated,Coordinated,117.218190688807,201.519142337014,1437.94080416681,271,5034,1339,3695
80,80,0.75,delayed_coordination,Delayed Coordination,118.33616499338,188.393310365146,1336.99118219029,265,5131,1243,3888
81,81,0.25,baseline,Baseline,126.934084635469,321.723380183053,2259.00688793039,107,2625,1131,1494
81,81,0.25,early_mover,Early Mover,114.095898758383,319.666149242234,2162.0939307787,115,2739,1335,1404
81,81,0.25,sequential,Sequential,112.246288119283,317.289016575648,2141.79695600268,121,2773,1323,1450
81,81,0.25,coordinated,Coordinated,114.189138165671,310.303787872599,2148.13353697958,128,2934,1336,1598
81,81,0.25,delayed_coordination,Delayed Coordination,112.767620243056,317.707120236018,2133.13975380931,115,2781,1317,1464
81,81,0.5,baseline,Baseline,126.934084635469,321.723380183053,2259.00688793039,107,2625,1131,1494
81,81,0.5,early_mover,Early Mover,123.731004024301,258.67815915266,1639.31527645364,255,4696,1688,3008
81,81,0.5,sequential,Sequential,122.016723422541,248.151241010054,1562.305619888,278,4775,1732,3043
81,81,0.5,coordinated,Coordinated,121.110858579628,273.200728607171,1643.76297374723,250,4647,1700,2947
81,81,0.5,delayed_coordination,Delayed Coordination,121.866631283936,245.380616090808,1577.58114404589,246,4679,1740,2939
81,81,0.75,baseline,Baseline,126.934084635469,321.723380183053,2259.00688793039,107,2625,1131,1494
81,81,0.75,early_mover,Early Mover,137.717593031314,195.581068384923,1322.60309423109,284,5570,1204,4366
81,81,0.75,sequential,Sequential,125.42742656583,190.649126488447,1315.68075247357,258,5315,1243,4072
81,81,0.75,coordinated,Coordinated,124.27934417556,187.557652735106,1356.58737001447,263,5234,1506,3728
81,81,0.75,delayed_coordination,Delayed Coordination,132.49631274221,189.292185402005,1274.71425658863,293,5666,1256,4410
82,82,0.25,baseline,Baseline,129.772832911237,321.155728928794,2199.38803900144,135,3221,1093,2128
82,82,0.25,early_mover,Early Mover,119.524978790583,292.047622716922,2055.24808903227,161,3592,1390,2202
82,82,0.25,sequential,Sequential,117.775904807595,291.053108443443,2021.7804320419,174,3668,1392,2276
82,82,0.25,coordinated,Coordinated,117.382100826135,296.017909677441,2045.33591894794,165,3667,1361,2306
82,82,0.25,delayed_coordination,Delayed Coordination,118.012034857259,292.202964328421,2033.25931649978,184,3686,1379,2307
82,82,0.5,baseline,Baseline,129.772832911237,321.155728928794,2199.38803900144,135,3221,1093,2128
82,82,0.5,early_mover,Early Mover,126.504308426397,206.840635771164,1543.11739958663,268,5181,1821,3360
82,82,0.5,sequential,Sequential,126.047480878333,203.763806724773,1488.78064705184,274,5211,1862,3349
82,82,0.5,coordinated,Coordinated,125.643553024239,213.751443147457,1559.76755470526,284,5157,1829,3328
82,82,0.5,delayed_coordination,Delayed Coordination,124.004488169806,206.440733726957,1517.73743924813,262,5067,1826,3241
82,82,0.75,baseline,Baseline,129.772832911237,321.155728928794,2199.38803900144,135,3221,1093,2128
82,82,0.75,early_mover,Early Mover,131.940148555178,186.351211675381,1314.0066338789,290,5641,1294,4347
82,82,0.75,sequential,Sequential,129.561095588509,183.260528938611,1264.90357453002,283,5599,1255,4344
82,82,0.75,coordinated,Coordinated,120.685526801384,195.179691068482,1348.92706977155,265,5138,1437,3701
82,82,0.75,delayed_coordination,Delayed Coordination,131.350242865254,185.188192093492,1244.86867211213,294,5639,1293,4346
83,83,0.25,baseline,Baseline,127.414422963093,336.387554449941,2308.43758027422,122,3012,1023,1989
83,83,0.25,early_mover,Early Mover,111.901346440778,320.961460511236,2233.79510263383,103,2768,1099,1669
83,83,0.25,sequential,Sequential,110.885866055394,316.878722643252,2192.1056787136,126,2862,1133,1729
83,83,0.25,coordinated,Coordinated,112.431551335121,315.448279322129,2177.0300590916,135,3009,1207,1802
83,83,0.25,delayed_coordination,Delayed Coordination,111.443327530641,316.172896733756,2180.72124167879,121,2868,1131,1737
83,83,0.5,baseline,Baseline,127.414422963093,336.387554449941,2308.43758027422,122,3012,1023,1989
83,83,0.5,early_mover,Early Mover,123.280859916959,245.516582030839,1637.20505881576,257,4985,1607,3378
83,83,0.5,sequential,Sequential,120.681825496463,236.563727331751,1587.5285444423,247,4857,1615,3242
83,83,0.5,coordinated,Coordinated,115.90993860562,241.699582553986,1661.76093555362,230,4636,1582,3054
83,83,0.5,delayed_coordination,Delayed Coordination,124.115730265746,223.520120053881,1551.8342992474,290,5143,1639,3504
83,83,0.75,baseline,Baseline,127.414422963093,336.387554449941,2308.43758027422,122,3012,1023,1989
83,83,0.75,early_mover,Early Mover,136.82100460609,196.018568596023,1294.26897784859,297,5719,1085,4634
83,83,0.75,sequential,Sequential,129.535718422492,191.19711598255,1252.47444845543,276,5496,1141,4355
83,83,0.75,coordinated,Coordinated,109.977663019087,213.838763335264,1481.89429224342,235,4515,1199,3316
83,83,0.75,delayed_coordination,Delayed Coordination,127.792806596617,194.800248176576,1269.92637672246,253,5252,1096,4156
84,84,0.25,baseline,Baseline,127.701072898507,345.30393317854,2296.16985269946,116,2931,1182,1749
84,84,0.25,early_mover,Early Mover,115.346345767665,330.756176473062,2154.36239742666,131,3013,1396,1617
84,84,0.25,sequential,Sequential,115.177918985325,331.859185466894,2128.92584804525,148,3108,1408,1700
84,84,0.25,coordinated,Coordinated,113.81711905792,332.116786378786,2159.68656569449,135,3122,1387,1735
84,84,0.25,delayed_coordination,Delayed Coordination,113.904237716374,328.963721174668,2134.35334275455,135,3087,1382,1705
84,84,0.5,baseline,Baseline,127.701072898507,345.30393317854,2296.16985269946,116,2931,1182,1749
84,84,0.5,early_mover,Early Mover,119.300096650997,255.557366249554,1732.91772913351,212,4427,1677,2750
84,84,0.5,sequential,Sequential,121.865696537732,237.708397371152,1644.97389190047,249,4604,1699,2905
84,84,0.5,coordinated,Coordinated,119.966138531548,254.915690756953,1705.46932134239,229,4607,1717,2890
84,84,0.5,delayed_coordination,Delayed Coordination,118.596287521243,243.745448559411,1686.90673068527,219,4478,1664,2814
84,84,0.75,baseline,Baseline,127.701072898507,345.30393317854,2296.16985269946,116,2931,1182,1749
84,84,0.75,early_mover,Early Mover,130.072877377793,201.08798212083,1385.86224148433,278,5307,1263,4044
84,84,0.75,sequential,Sequential,124.928667344786,196.324386209473,1340.1002208576,283,5209,1322,3887
84,84,0.75,coordinated,Coordinated,132.417196180268,203.454680512418,1277.47380219228,299,5642,1431,4211
84,84,0.75,delayed_coordination,Delayed Coordination,122.276586849214,196.397178127558,1402.91537273305,267,5098,1308,3790
85,85,0.25,baseline,Baseline,126.520890513997,357.646692106764,2303.5094842432,128,3079,983,2096
85,85,0.25,early_mover,Early Mover,115.284169350376,327.07568166425,2149.22092690456,159,3476,1255,2221
85,85,0.25,sequential,Sequential,113.330749722735,319.396056896854,2136.72758214413,161,3416,1245,2171
85,85,0.25,coordinated,Coordinated,115.477522823725,312.449792024464,2115.1804398426,173,3555,1278,2277
85,85,0.25,delayed_coordination,Delayed Coordination,114.227352840045,321.125856609914,2125.81215770016,160,3439,1227,2212
85,85,0.5,baseline,Baseline,126.520890513997,357.646692106764,2303.5094842432,128,3079,983,2096
85,85,0.5,early_mover,Early Mover,124.721032636959,245.742247262046,1610.83132551872,280,5211,1689,3522
85,85,0.5,sequential,Sequential,121.500988264728,233.761730010688,1578.08961996131,283,5169,1679,3490
85,85,0.5,coordinated,Coordinated,117.029692742018,255.644971159852,1699.88533814773,239,4774,1571,3203
85,85,0.5,delayed_coordination,Delayed Coordination,122.549780881228,236.870725563424,1555.12073569814,283,5259,1660,3599
85,85,0.75,baseline,Baseline,126.520890513997,357.646692106764,2303.5094842432,128,3079,983,2096
85,85,0.75,early_mover,Early Mover,121.313877134387,213.841894985131,1488.73121885642,269,5220,1132,4088
85,85,0.75,sequential,Sequential,118.804351587707,208.052897597421,1391.29292829651,270,5266,1123,4143
85,85,0.75,coordinated,Coordinated,118.227506768622,193.926809739158,1453.93926298542,250,5255,1246,4009
85,85,0.75,delayed_coordination,Delayed Coordination,118.738053923752,200.877880529351,1386.8298303024,276,5329,1118,4211
86,86,0.25,baseline,Baseline,128.31238019019,361.734177701982,2410.11445140015,92,2447,970,1477
86,86,0.25,early_mover,Early Mover,117.648276675242,351.044457371497,2297.62006437595,123,2782,1226,1556
86,86,0.25,sequential,Sequential,115.959443949609,346.374607389158,2274.79281907982,126,2791,1225,1566
86,86,0.25,coordinated,Coordinated,114.021315917262,349.292514507899,2331.75688376036,116,2733,1163,1570
86,86,0.25,delayed_coordination,Delayed Coordination,115.425567153141,347.075316931932,2290.61426465288,126,2821,1241,1580
86,86,0.5,baseline,Baseline,128.31238019019,361.734177701982,2410.11445140015,92,2447,970,1477
86,86,0.5,early_mover,Early Mover,125.22805881719,262.805931546295,1723.86473025307,234,4474,1608,2866
86,86,0.5,sequential,Sequential,121.393364500225,236.662432091395,1672.74626398992,245,4521,1634,2887
86,86,0.5,coordinated,Coordinated,123.230440017311,236.384069456314,1671.32908433281,273,4788,1675,3113
86,86,0.5,delayed_coordination,Delayed Coordination,121.098386010465,267.383092771063,1702.10620972618,244,4450,1615,2835
86,86,0.75,baseline,Baseline,128.31238019019,361.734177701982,2410.11445140015,92,2447,970,1477
86,86,0.75,early_mover,Early Mover,114.412797827753,228.861012712421,1692.39212751102,206,4213,1188,3025
86,86,0.75,sequential,Sequential,127.432833366806,206.874584632712,1454.67356959891,271,4902,1284,3618
86,86,0.75,coordinated,Coordinated,117.456207166636,240.895950281487,1572.05159643629,246,4759,1315,3444
86,86,0.75,delayed_coordination,Delayed Coordination,121.875007093595,218.062984322759,1515.21476406152,239,4568,1241,3327
87,87,0.25,baseline,Baseline,128.696307149414,360.236499075954,2407.979031658,110,2659,1084,1575
87,87,0.25,early_mover,Early Mover,116.835172119678,333.010697854546,2280.52842988923,137,3012,1312,1700
87,87,0.25,sequential,Sequential,113.99716277848,342.927036717056,2298.67600331843,123,2818,1268,1550
87,87,0.25,coordinated,Coordinated,114.090772680059,346.264512292211,2297.29771555778,120,2680,1243,1437
87,87,0.25,delayed_coordination,Delayed Coordination,114.975911552724,335.91640328857,2275.74238477824,131,2878,1279,1599
87,87,0.5,baseline,Baseline,128.696307149414,360.236499075954,2407.979031658,110,2659,1084,1575
87,87,0.5,early_mover,Early Mover,118.779410584132,248.03855055493,1810.25034333334,218,4385,1669,2716
87,87,0.5,sequential,Sequential,116.357680530748,242.018297131812,1743.17966436679,242,4379,1663,2716
87,87,0.5,coordinated,Coordinated,113.590087982073,268.737154003267,1837.32227796729,233,4109,1661,2448
87,87,0.5,delayed_coordination,Delayed Coordination,114.493728767007,244.497659595626,1783.08721480752,202,4171,1590,2581
87,87,0.75,baseline,Baseline,128.696307149414,360.236499075954,2407.979031658,110,2659,1084,1575
87,87,0.75,early_mover,Early Mover,124.268784580297,220.629864584106,1545.93899255328,228,4673,1201,3472
87,87,0.75,sequential,Sequential,118.823950775387,205.710213457405,1461.74499912814,219,4526,1211,3315
87,87,0.75,coordinated,Coordinated,111.549977227002,217.64748182562,1584.75172997182,211,4340,1359,2981
87,87,0.75,delayed_coordination,Delayed Coordination,118.161788522251,206.206723306143,1480.59084652759,225,4565,1193,3372
88,88,0.25,baseline,Baseline,128.723868827,326.727984338266,2240.1831869929,122,2966,1194,1772
88,88,0.25,early_mover,Early Mover,115.165402311777,318.222133934205,2158.9564755269,135,3049,1395,1654
88,88,0.25,sequential,Sequential,113.003054514334,311.149836260547,2140.93264433061,148,3141,1421,1720
88,88,0.25,coordinated,Coordinated,117.000583757386,307.522184236606,2085.3465713237,151,3298,1474,1824
88,88,0.25,delayed_coordination,Delayed Coordination,113.925810930136,309.499767988016,2120.3144704367,147,3155,1422,1733
88,88,0.5,baseline,Baseline,128.723868827,326.727984338266,2240.1831869929,122,2966,1194,1772
88,88,0.5,early_mover,Early Mover,123.400076914301,232.40018886907,1653.55924650738,259,4859,1733,3126
88,88,0.5,sequential,Sequential,121.098773713361,232.649343323941,1619.31669918315,274,4934,1818,3116
88,88,0.5,coordinated,Coordinated,115.368948952275,241.142597450528,1702.79059547615,231,4624,1695,2929
88,88,0.5,delayed_coordination,Delayed Coordination,122.378822444593,226.248989008403,1582.3106622705,283,5014,1789,3225
88,88,0.75,baseline,Baseline,128.723868827,326.727984338266,2240.1831869929,122,2966,1194,1772
88,88,0.75,early_mover,Early Mover,131.544145851843,194.343491192277,1375.44847846375,272,5356,1281,4075
88,88,0.75,sequential,Sequential,129.554649575192,180.173708728667,1314.68483567334,282,5360,1316,4044
88,88,0.75,coordinated,Coordinated,122.132958457767,195.899540205297,1442.75534278519,259,4899,1317,3582
88,88,0.75,delayed_coordination,Delayed Coordination,127.227601567776,184.611785125338,1324.64365464372,271,5354,1311,4043
89,89,0.25,baseline,Baseline,128.637312907326,339.831805394849,2194.16419275097,134,3135,1145,1990
