replication,seed,policy_penalty,scenario_A,scenario_B,delta_final_fitness_A_minus_B,delta_final_risk_A_minus_B,delta_final_trade_A_minus_B,delta_switches_A_minus_B
50,50,0.5,sequential,coordinated,2.82144841784555,-10.9963095696112,-96.7695941608877,161
50,50,0.5,sequential,delayed_coordination,-1.13455482110709,6.68682897968998,29.8771243596268,-43
50,50,0.5,coordinated,delayed_coordination,-3.95600323895263,17.6831385493012,126.646718520514,-204
50,50,0.75,early_mover,sequential,-0.838911117257283,17.9020947999861,85.0373980918334,-149
50,50,0.75,early_mover,coordinated,7.35087183457429,19.1769671584836,6.20660963956652,40
50,50,0.75,early_mover,delayed_coordination,3.89320960304242,6.91342742670514,27.7031570602642,138
50,50,0.75,sequential,coordinated,8.18978295183157,1.27487235849759,-78.8307884522669,189
50,50,0.75,sequential,delayed_coordination,4.7321207202997,-10.9886673732809,-57.3342410315693,287
50,50,0.75,coordinated,delayed_coordination,-3.45766223153187,-12.2635397317785,21.4965474206977,98
51,51,0.25,early_mover,sequential,1.88232756012441,5.2946291344727,26.7319159850704,107
51,51,0.25,early_mover,coordinated,3.22031668917371,-3.71142796877444,-6.81244881395605,79
51,51,0.25,early_mover,delayed_coordination,0.387534064761468,16.8156068793666,83.3295138925364,-97
51,51,0.25,sequential,coordinated,1.3379891290493,-9.00605710324714,-33.5443647990264,-28
51,51,0.25,sequential,delayed_coordination,-1.49479349536294,11.5209777448939,56.597597907466,-204
51,51,0.25,coordinated,delayed_coordination,-2.83278262441225,20.5270348481411,90.1419627064924,-176
51,51,0.5,early_mover,sequential,1.19807758092284,22.2801454892752,55.7490995594153,33
51,51,0.5,early_mover,coordinated,-7.83593310647166,47.7195016168543,239.600227444567,-610
51,51,0.5,early_mover,delayed_coordination,0.807585423882912,22.3523223407198,68.3305965415914,-65
51,51,0.5,sequential,coordinated,-9.0340106873945,25.4393561275791,183.851127885152,-643
51,51,0.5,sequential,delayed_coordination,-0.39049215703993,0.0721768514445387,12.5814969821761,-98
51,51,0.5,coordinated,delayed_coordination,8.64351853035457,-25.3671792761346,-171.269630902976,545
51,51,0.75,early_mover,sequential,15.0567355892752,-6.40475279302618,-11.9755150041137,282
51,51,0.75,early_mover,coordinated,15.0642230645174,-32.2849387818191,-51.9765856141637,164
51,51,0.75,early_mover,delayed_coordination,15.1619123007801,0.543248551953724,-29.5396167716397,271
51,51,0.75,sequential,coordinated,0.0074874752422005,-25.880185988793,-40.00107061005,-118
51,51,0.75,sequential,delayed_coordination,0.105176711504896,6.9480013449799,-17.5641017675259,-11
51,51,0.75,coordinated,delayed_coordination,0.0976892362626955,32.8281873337729,22.436968842524,107
52,52,0.25,early_mover,sequential,1.5275028287157,6.15247712605344,25.5308983585105,31
52,52,0.25,early_mover,coordinated,1.95776318907227,5.89357495154707,17.0376565457818,61
52,52,0.25,early_mover,delayed_coordination,1.93430711229846,4.34525088537191,15.2828434858347,31
52,52,0.25,sequential,coordinated,0.43026036035657,-0.258902174506375,-8.49324181272868,30
52,52,0.25,sequential,delayed_coordination,0.406804283582758,-1.80722624068153,-10.2480548726758,0
52,52,0.25,coordinated,delayed_coordination,-0.0234560767738117,-1.54832406617516,-1.75481305994708,-30
52,52,0.5,early_mover,sequential,4.48769349948851,-10.0942823324511,0.757134104929264,144
52,52,0.5,early_mover,coordinated,7.2263376577867,-16.9821077221942,-20.654287938087,443
52,52,0.5,early_mover,delayed_coordination,3.74146139662631,-0.911404241364664,25.791692611499,104
52,52,0.5,sequential,coordinated,2.73864415829819,-6.88782538974306,-21.4114220430163,299
52,52,0.5,sequential,delayed_coordination,-0.746232102862209,9.18287809108648,25.0345585065697,-40
52,52,0.5,coordinated,delayed_coordination,-3.48487626116039,16.0707034808295,46.445980549586,-339
52,52,0.75,early_mover,sequential,4.30371505028972,8.39026824300737,48.4842471940349,64
52,52,0.75,early_mover,coordinated,9.04841263812142,-5.82480693626195,59.6443024512373,126
52,52,0.75,early_mover,delayed_coordination,10.7860073556274,0.25295285457446,-3.08393551500808,390
52,52,0.75,sequential,coordinated,4.74469758783169,-14.2150751792693,11.1600552572024,62
52,52,0.75,sequential,delayed_coordination,6.48229230533764,-8.13731538843291,-51.568182709043,326
52,52,0.75,coordinated,delayed_coordination,1.73759471750594,6.07775979083641,-62.7282379662454,264
53,53,0.25,early_mover,sequential,0.960482284054507,2.01255256442982,24.3994159302847,-62
53,53,0.25,early_mover,coordinated,0.913450347312832,1.11530096633589,33.8045925724264,-78
53,53,0.25,early_mover,delayed_coordination,1.35640101531638,3.97715785644664,17.5390076064482,-65
53,53,0.25,sequential,coordinated,-0.0470319367416749,-0.897251598093931,9.40517664214167,-16
53,53,0.25,sequential,delayed_coordination,0.395918731261872,1.96460529201681,-6.86040832383651,-3
53,53,0.25,coordinated,delayed_coordination,0.442950668003547,2.86185689011074,-16.2655849659782,13
53,53,0.5,early_mover,sequential,-0.409669783916868,3.13411050409979,20.2160156771961,-124
53,53,0.5,early_mover,coordinated,0.613717266427983,2.58500873910893,76.8457871514393,-245
53,53,0.5,early_mover,delayed_coordination,1.9853474510705,-0.639646187321176,-20.4654803429403,-15
53,53,0.5,sequential,coordinated,1.02338705034485,-0.549101764990866,56.6297714742432,-121
53,53,0.5,sequential,delayed_coordination,2.39501723498736,-3.77375669142097,-40.6814960201364,109
53,53,0.5,coordinated,delayed_coordination,1.37163018464251,-3.22465492643011,-97.3112674943795,230
53,53,0.75,early_mover,sequential,1.81732023007019,3.49512120803774,61.9775936670351,-31
53,53,0.75,early_mover,coordinated,12.6200291350205,-8.78981507395332,-104.748352484664,563
53,53,0.75,early_mover,delayed_coordination,5.28354605371834,3.31658621934554,21.0081720988971,75
53,53,0.75,sequential,coordinated,10.8027089049503,-12.2849362819911,-166.725946151699,594
53,53,0.75,sequential,delayed_coordination,3.46622582364814,-0.178534988692206,-40.9694215681379,106
53,53,0.75,coordinated,delayed_coordination,-7.33648308130216,12.1064012932989,125.756524583561,-488
54,54,0.25,early_mover,sequential,2.16570019521988,-0.199403892268435,-3.72954195866032,107
54,54,0.25,early_mover,coordinated,-0.392214416899449,8.2186483214594,45.7650779880037,57
54,54,0.25,early_mover,delayed_coordination,1.53729455060433,4.03631208898139,17.3356580943341,56
54,54,0.25,sequential,coordinated,-2.55791461211933,8.41805221372783,49.494619946664,-50
54,54,0.25,sequential,delayed_coordination,-0.628405644615555,4.23571598124983,21.0652000529944,-51
54,54,0.25,coordinated,delayed_coordination,1.92950896750378,-4.18233623247801,-28.4294198936695,-1
54,54,0.5,early_mover,sequential,2.22733596511821,17.1656367794475,135.97417015015,-163
54,54,0.5,early_mover,coordinated,4.34751964509549,1.61481989525956,37.0992012255431,89
54,54,0.5,early_mover,delayed_coordination,5.3946487252831,8.87042804213141,51.0521988794374,82
54,54,0.5,sequential,coordinated,2.12018367997727,-15.550816884188,-98.8749689246074,252
54,54,0.5,sequential,delayed_coordination,3.16731276016489,-8.2952087373161,-84.9219712707131,245
54,54,0.5,coordinated,delayed_coordination,1.04712908018762,7.25560814687185,13.9529976538943,-7
54,54,0.75,early_mover,sequential,9.57869036804372,11.2423374710365,56.7794302039017,60
54,54,0.75,early_mover,coordinated,23.2603211954008,-19.3471420488509,-132.521603172311,873
54,54,0.75,early_mover,delayed_coordination,3.3489170192928,15.2426533752574,91.3439045186844,-72
54,54,0.75,sequential,coordinated,13.6816308273571,-30.5894795198874,-189.301033376213,813
54,54,0.75,sequential,delayed_coordination,-6.22977334875092,4.00031590422083,34.5644743147827,-132
54,54,0.75,coordinated,delayed_coordination,-19.911404176108,34.5897954241082,223.865507690996,-945
55,55,0.25,early_mover,sequential,0.243746347897968,15.3205385671497,74.5442730819359,-113
55,55,0.25,early_mover,coordinated,-0.920613161627628,19.8756654952849,101.049715869362,-176
55,55,0.25,early_mover,delayed_coordination,-0.288375941322499,14.5032085416316,101.659294474462,-147
55,55,0.25,sequential,coordinated,-1.1643595095256,4.55512692813522,26.5054427874261,-63
55,55,0.25,sequential,delayed_coordination,-0.532122289220467,-0.817330025518118,27.1150213925257,-34
55,55,0.25,coordinated,delayed_coordination,0.632237220305129,-5.37245695365334,0.609578605099614,29
55,55,0.5,early_mover,sequential,1.49983950417955,5.86746281232303,74.8317944036153,-75
55,55,0.5,early_mover,coordinated,2.93520399717958,-9.72180854021747,26.0037419337341,69
55,55,0.5,early_mover,delayed_coordination,0.900025660317866,14.2442090735078,94.3451293738326,-132
55,55,0.5,sequential,coordinated,1.43536449300004,-15.5892713525405,-48.8280524698812,144
55,55,0.5,sequential,delayed_coordination,-0.599813843861682,8.37674626118476,19.5133349702173,-57
55,55,0.5,coordinated,delayed_coordination,-2.03517833686172,23.9660176137253,68.3413874400985,-201
55,55,0.75,early_mover,sequential,15.3275278479559,4.63613857938429,7.43256380338335,207
55,55,0.75,early_mover,coordinated,16.2651701142742,-17.1315855250118,-86.7808867036501,487
55,55,0.75,early_mover,delayed_coordination,7.7298708085987,30.6172284415055,81.6363432941371,167
55,55,0.75,sequential,coordinated,0.93764226631825,-21.7677241043961,-94.2134505070335,280
55,55,0.75,sequential,delayed_coordination,-7.59765703935722,25.9810898621212,74.2037794907537,-40
55,55,0.75,coordinated,delayed_coordination,-8.53529930567547,47.7488139665173,168.417229997787,-320
56,56,0.25,early_mover,sequential,2.81348497526918,6.71627293900218,-1.00238404236188,321
56,56,0.25,early_mover,coordinated,3.070395068807,-1.83209163539118,-21.1890207396305,214
56,56,0.25,early_mover,delayed_coordination,3.97246770802525,1.953266563113,-19.1800817306248,303
56,56,0.25,sequential,coordinated,0.256910093537826,-8.54836457439336,-20.1866366972686,-107
56,56,0.25,sequential,delayed_coordination,1.15898273275607,-4.76300637588918,-18.1776976882629,-18
56,56,0.25,coordinated,delayed_coordination,0.902072639218247,3.78535819850418,2.00893900900564,89
56,56,0.5,early_mover,sequential,4.83476371372774,4.90172839981028,29.866331974041,170
56,56,0.5,early_mover,coordinated,5.2399274693912,1.12641610767753,-10.7861744319778,60
56,56,0.5,early_mover,delayed_coordination,4.79950235615662,4.61456442893353,8.42849259010495,185
56,56,0.5,sequential,coordinated,0.405163755663466,-3.77531229213275,-40.6525064060188,-110
56,56,0.5,sequential,delayed_coordination,-0.035261357571116,-0.287163970876747,-21.4378393839361,15
56,56,0.5,coordinated,delayed_coordination,-0.440425113234582,3.48814832125601,19.2146670220827,125
56,56,0.75,early_mover,sequential,6.77082898519741,3.4374686004098,26.2667787523314,131
56,56,0.75,early_mover,coordinated,9.00619482657847,-6.78307875093469,-24.8970490700437,32
56,56,0.75,early_mover,delayed_coordination,3.42198540083872,8.362182297949,81.4908672785648,-70
56,56,0.75,sequential,coordinated,2.23536584138105,-10.2205473513445,-51.1638278223752,-99
56,56,0.75,sequential,delayed_coordination,-3.34884358435869,4.9247136975392,55.2240885262333,-201
56,56,0.75,coordinated,delayed_coordination,-5.58420942573974,15.1452610488837,106.387916348609,-102
57,57,0.25,early_mover,sequential,0.446543347996197,24.5163684841054,60.3656337408393,-86
57,57,0.25,early_mover,coordinated,0.598720089294403,19.2287505366299,65.2226920834073,-121
57,57,0.25,early_mover,delayed_coordination,1.03343987140391,19.4195557986218,41.0936867962705,-58
57,57,0.25,sequential,coordinated,0.152176741298206,-5.2876179474755,4.85705834256805,-35
57,57,0.25,sequential,delayed_coordination,0.586896523407717,-5.09681268548366,-19.2719469445688,28
57,57,0.25,coordinated,delayed_coordination,0.434719782109511,0.190805261991841,-24.1290052871368,63
57,57,0.5,early_mover,sequential,0.91585475403248,29.3275864801311,98.369729639159,-120
57,57,0.5,early_mover,coordinated,1.10964142712676,30.1323234730146,75.5524974280031,-152
57,57,0.5,early_mover,delayed_coordination,0.359249328861424,17.874110724043,119.396507361089,-191
57,57,0.5,sequential,coordinated,0.19378667309428,0.804736992883448,-22.8172322111559,-32
57,57,0.5,sequential,delayed_coordination,-0.556605425171057,-11.4534757560881,21.0267777219301,-71
57,57,0.5,coordinated,delayed_coordination,-0.750392098265337,-12.2582127489715,43.844009933086,-39
57,57,0.75,early_mover,sequential,8.44252197439951,4.54933062387178,5.27296858289492,290
57,57,0.75,early_mover,coordinated,10.0559768883776,11.2692362910123,-4.76741598683702,153
57,57,0.75,early_mover,delayed_coordination,5.56365316560306,21.0664498548978,49.609586753307,103
57,57,0.75,sequential,coordinated,1.61345491397806,6.71990566714052,-10.0403845697319,-137
57,57,0.75,sequential,delayed_coordination,-2.87886880879645,16.517119231026,44.3366181704121,-187
57,57,0.75,coordinated,delayed_coordination,-4.49232372277451,9.79721356388549,54.377002740144,-50
58,58,0.25,early_mover,sequential,1.80996976210308,6.57238785483662,22.3504840172591,-8
58,58,0.25,early_mover,coordinated,3.82544575636426,-0.130713850016491,-20.1808589509819,-12
58,58,0.25,early_mover,delayed_coordination,0.948973577025725,11.7028625671863,52.7490314611491,-70
58,58,0.25,sequential,coordinated,2.01547599426118,-6.70310170485311,-42.531342968241,-4
58,58,0.25,sequential,delayed_coordination,-0.860996185077354,5.13047471234967,30.39854744389,-62
58,58,0.25,coordinated,delayed_coordination,-2.87647217933853,11.8335764172028,72.929890412131,-58
58,58,0.5,early_mover,sequential,1.77671859871407,14.242676493074,90.7016495381279,-49
58,58,0.5,early_mover,coordinated,1.94404016725784,2.33747012369901,44.1801811077862,0
58,58,0.5,early_mover,delayed_coordination,2.48662447640613,7.56678922349039,75.0831604739449,-74
58,58,0.5,sequential,coordinated,0.16732156854377,-11.905206369375,-46.5214684303417,49
58,58,0.5,sequential,delayed_coordination,0.709905877692066,-6.67588726958357,-15.618489064183,-25
58,58,0.5,coordinated,delayed_coordination,0.542584309148296,5.22931909979138,30.9029793661587,-74
58,58,0.75,early_mover,sequential,4.75775863267303,12.310860909953,76.8313381172536,151
58,58,0.75,early_mover,coordinated,-1.9336613813536,21.0029333879722,95.5676990207801,-194
58,58,0.75,early_mover,delayed_coordination,8.91180297555614,3.39921111034249,30.9451115612796,394
58,58,0.75,sequential,coordinated,-6.69142001402663,8.69207247801921,18.7363609035265,-345
58,58,0.75,sequential,delayed_coordination,4.15404434288311,-8.91164979961053,-45.886226555974,243
58,58,0.75,coordinated,delayed_coordination,10.8454643569097,-17.6037222776297,-64.6225874595004,588
59,59,0.25,early_mover,sequential,-0.0350660819795081,16.4155971239618,55.6797086991114,-161
59,59,0.25,early_mover,coordinated,-0.838282704432075,33.6275704006254,89.377268416526,-240
59,59,0.25,early_mover,delayed_coordination,2.02882686709916,2.88241274806956,13.5826875430853,14
59,59,0.25,sequential,coordinated,-0.803216622452567,17.2119732766636,33.6975597174146,-79
59,59,0.25,sequential,delayed_coordination,2.06389294907866,-13.5331843758923,-42.0970211560261,175
59,59,0.25,coordinated,delayed_coordination,2.86710957153123,-30.7451576525559,-75.7945808734407,254
59,59,0.5,early_mover,sequential,-1.33301037667835,26.4173028841358,116.609463031162,5
59,59,0.5,early_mover,coordinated,-3.26602587372692,10.511293735109,83.4784663529265,-45
59,59,0.5,early_mover,delayed_coordination,3.22556998850811,19.4288211354822,81.3642748543084,27
59,59,0.5,sequential,coordinated,-1.93301549704857,-15.9060091490268,-33.1309966782353,-50
59,59,0.5,sequential,delayed_coordination,4.55858036518646,-6.98848174865358,-35.2451881768534,22
59,59,0.5,coordinated,delayed_coordination,6.49159586223503,8.91752740037325,-2.11419149861808,72
59,59,0.75,early_mover,sequential,6.89355567612685,14.8761369664601,47.5821082714538,41
59,59,0.75,early_mover,coordinated,18.0078380695318,-2.67343904809252,-141.379208364463,714
59,59,0.75,early_mover,delayed_coordination,3.77880505507571,12.2782052931104,81.6123827494259,47
59,59,0.75,sequential,coordinated,11.114282393405,-17.5495760145527,-188.961316635916,673
59,59,0.75,sequential,delayed_coordination,-3.11475062105114,-2.59793167334973,34.0302744779722,6
59,59,0.75,coordinated,delayed_coordination,-14.2290330144561,14.9516443412029,222.991591113888,-667
60,60,0.25,early_mover,sequential,0.535990538405898,2.19485450573245,16.7755743530624,49
60,60,0.25,early_mover,coordinated,-0.449060864557055,-8.50466892486548,22.214866462451,-20
60,60,0.25,early_mover,delayed_coordination,1.42188017458666,-2.05311198636025,-7.0499930795304,43
60,60,0.25,sequential,coordinated,-0.985051402962952,-10.6995234305979,5.43929210938859,-69
60,60,0.25,sequential,delayed_coordination,0.885889636180764,-4.2479664920927,-23.8255674325928,-6
60,60,0.25,coordinated,delayed_coordination,1.87094103914372,6.45155693850523,-29.2648595419814,63
60,60,0.5,early_mover,sequential,1.95819755025694,13.4846097814456,32.7206926004205,74
60,60,0.5,early_mover,coordinated,10.4429363246321,-23.8002743656907,-115.887147074146,726
60,60,0.5,early_mover,delayed_coordination,5.28593545324418,-0.307521099016299,-6.4670512572136,69
60,60,0.5,sequential,coordinated,8.48473877437519,-37.2848841471363,-148.607839674567,652
60,60,0.5,sequential,delayed_coordination,3.32773790298724,-13.7921308804619,-39.1877438576341,-5
60,60,0.5,coordinated,delayed_coordination,-5.15700087138795,23.4927532666744,109.420095816932,-657
60,60,0.75,early_mover,sequential,12.1397006746838,-20.6698387911596,2.39519099629456,332
60,60,0.75,early_mover,coordinated,30.4009400091013,-15.0378108903863,-165.706823405545,965
60,60,0.75,early_mover,delayed_coordination,14.4326507942533,-22.23202449664,-49.4645919104139,396
60,60,0.75,sequential,coordinated,18.2612393344176,5.63202790077332,-168.10201440184,633
60,60,0.75,sequential,delayed_coordination,2.29295011956951,-1.56218570548037,-51.8597829067085,64
60,60,0.75,coordinated,delayed_coordination,-15.968289214848,-7.1942136062537,116.242231495132,-569
61,61,0.25,early_mover,sequential,0.666952207091768,6.02847631744095,46.7831187041538,-97
61,61,0.25,early_mover,coordinated,0.00113913904479546,16.0615915722821,88.4249620043247,-95
61,61,0.25,early_mover,delayed_coordination,0.673820305355022,4.62564817353496,47.9932044799398,-106
61,61,0.25,sequential,coordinated,-0.665813068046972,10.0331152548411,41.6418433001709,2
61,61,0.25,sequential,delayed_coordination,0.0068680982632543,-1.40282814390599,1.21008577578596,-9
61,61,0.25,coordinated,delayed_coordination,0.672681166310227,-11.4359433987471,-40.4317575243849,-11
61,61,0.5,early_mover,sequential,-1.17964314173039,18.7599693590165,69.1980971823259,-105
61,61,0.5,early_mover,coordinated,2.54739689848915,13.9504471736927,-6.37206210404747,122
61,61,0.5,early_mover,delayed_coordination,0.839351411130366,0.887663994130207,38.066682059286,-35
61,61,0.5,sequential,coordinated,3.72704004021955,-4.80952218532371,-75.5701592863734,227
61,61,0.5,sequential,delayed_coordination,2.01899455286076,-17.8723053648862,-31.1314151230399,70
61,61,0.5,coordinated,delayed_coordination,-1.70804548735879,-13.0627831795625,44.4387441633335,-157
61,61,0.75,early_mover,sequential,14.6068274844853,-12.0587133208594,-34.845045511569,544
61,61,0.75,early_mover,coordinated,6.91931119165575,-6.06129555801738,15.9102603828674,-15
61,61,0.75,early_mover,delayed_coordination,11.7634226697472,-0.158204009852341,3.76661833325534,523
61,61,0.75,sequential,coordinated,-7.68751629282957,5.99741776284199,50.7553058944363,-559
61,61,0.75,sequential,delayed_coordination,-2.84340481473808,11.900509311007,38.6116638448243,-21
61,61,0.75,coordinated,delayed_coordination,4.84411147809149,5.90309154816504,-12.143642049612,538
62,62,0.25,early_mover,sequential,0.731297698163388,10.0364136516301,38.8135403176416,-35
62,62,0.25,early_mover,coordinated,0.649062726214169,7.86861216896779,27.4209800062263,-48
62,62,0.25,early_mover,delayed_coordination,0.282313266774736,7.34618584174774,46.8855133972206,-65
62,62,0.25,sequential,coordinated,-0.0822349719492195,-2.1678014826623,-11.3925603114153,-13
62,62,0.25,sequential,delayed_coordination,-0.448984431388652,-2.69022780988234,8.07197307957904,-30
62,62,0.25,coordinated,delayed_coordination,-0.366749459439433,-0.522426327220046,19.4645333909943,-17
62,62,0.5,early_mover,sequential,3.33511038812631,2.18323929733072,25.1665995173976,-28
62,62,0.5,early_mover,coordinated,6.74010669243192,-29.541449544953,-59.9262066356619,182
62,62,0.5,early_mover,delayed_coordination,4.00243678094317,4.30504067210794,-7.73327868855927,28
62,62,0.5,sequential,coordinated,3.40499630430561,-31.7246888422837,-85.0928061530594,210
62,62,0.5,sequential,delayed_coordination,0.667326392816861,2.12180137477722,-32.8998782059568,56
62,62,0.5,coordinated,delayed_coordination,-2.73766991148875,33.8464902170609,52.1929279471026,-154
62,62,0.75,early_mover,sequential,6.7693488298622,5.84589042106379,42.0401780299139,39
62,62,0.75,early_mover,coordinated,3.78973644330206,38.4308581399875,82.369652748273,-61
62,62,0.75,early_mover,delayed_coordination,6.98637002813057,4.22512478046428,31.2647537702619,38
62,62,0.75,sequential,coordinated,-2.97961238656013,32.5849677189238,40.3294747183591,-100
62,62,0.75,sequential,delayed_coordination,0.21702119826837,-1.6207656405995,-10.775424259652,-1
62,62,0.75,coordinated,delayed_coordination,3.1966335848285,-34.2057333595233,-51.1048989780111,99
63,63,0.25,early_mover,sequential,1.3156138112611,8.45732428207822,22.9476139898966,-24
63,63,0.25,early_mover,coordinated,2.04464312966118,12.2972743110793,37.017398795283,-123
63,63,0.25,early_mover,delayed_coordination,0.580758090078248,7.72715970066298,48.1465933925128,-82
63,63,0.25,sequential,coordinated,0.72902931840008,3.8399500290011,14.0697848053865,-99
63,63,0.25,sequential,delayed_coordination,-0.734855721182853,-0.730164581415238,25.1989794026163,-58
63,63,0.25,coordinated,delayed_coordination,-1.46388503958293,-4.57011461041634,11.1291945972298,41
63,63,0.5,early_mover,sequential,1.0342278105105,13.053666635384,69.1527368323505,-13
63,63,0.5,early_mover,coordinated,0.262277217051818,10.5260824447341,5.74938864119849,-133
63,63,0.5,early_mover,delayed_coordination,-1.03458984676224,16.9663034975206,121.94150194475,-204
63,63,0.5,sequential,coordinated,-0.771950593458683,-2.52758419064997,-63.403348191152,-120
63,63,0.5,sequential,delayed_coordination,-2.06881765727275,3.91263686213657,52.7887651123999,-191
63,63,0.5,coordinated,delayed_coordination,-1.29686706381406,6.44022105278654,116.192113303552,-71
63,63,0.75,early_mover,sequential,6.10186151060435,3.17107364480145,47.118338932969,184
63,63,0.75,early_mover,coordinated,27.4450493443915,-46.5547192849647,-308.409698905075,1607
63,63,0.75,early_mover,delayed_coordination,2.5869697010645,14.6373974025227,74.2926663858145,64
63,63,0.75,sequential,coordinated,21.3431878337871,-49.7257929297662,-355.528037838044,1423
63,63,0.75,sequential,delayed_coordination,-3.51489180953985,11.4663237577213,27.1743274528455,-120
63,63,0.75,coordinated,delayed_coordination,-24.858079643327,61.1921166874875,382.702365290889,-1543
64,64,0.25,early_mover,sequential,1.79594941458623,5.28158334635765,16.6982811557932,-33
64,64,0.25,early_mover,coordinated,2.51827030809206,12.5284785093129,22.6868515744786,237
64,64,0.25,early_mover,delayed_coordination,2.47762993548757,-2.88174449182884,52.9143140429264,-77
64,64,0.25,sequential,coordinated,0.722320893505824,7.2468951629553,5.98857041868541,270
64,64,0.25,sequential,delayed_coordination,0.681680520901338,-8.16332783818649,36.2160328871332,-44
64,64,0.25,coordinated,delayed_coordination,-0.0406403726044857,-15.4102230011418,30.2274624684478,-314
64,64,0.5,early_mover,sequential,5.11948904175858,-0.373386842955199,9.0112712029736,212
64,64,0.5,early_mover,coordinated,7.80393956874542,-9.42821697604592,-56.4555855579474,340
64,64,0.5,early_mover,delayed_coordination,5.83126823136246,6.95006793465876,-2.06709506072002,166
64,64,0.5,sequential,coordinated,2.68445052698684,-9.05483013309072,-65.466856760921,128
64,64,0.5,sequential,delayed_coordination,0.711779189603874,7.32345477761396,-11.0783662636936,-46
64,64,0.5,coordinated,delayed_coordination,-1.97267133738296,16.3782849107047,54.3884904972274,-174
64,64,0.75,early_mover,sequential,4.24431309080586,2.24467867749945,60.9430496641601,-1
64,64,0.75,early_mover,coordinated,13.132774857561,-30.0859699957662,-106.148815933096,745
64,64,0.75,early_mover,delayed_coordination,5.41351617441563,-5.71208947642128,28.9771446642083,20
64,64,0.75,sequential,coordinated,8.8884617667551,-32.3306486732657,-167.091865597256,746
64,64,0.75,sequential,delayed_coordination,1.16920308360977,-7.95676815392073,-31.9659049999518,21
64,64,0.75,coordinated,delayed_coordination,-7.71925868314533,24.3738805193449,135.125960597304,-725
65,65,0.25,early_mover,sequential,1.23317275182782,7.66391393028613,56.9144558745538,-34
65,65,0.25,early_mover,coordinated,1.45361048876256,19.5172647701779,54.3650033427211,-53
65,65,0.25,early_mover,delayed_coordination,2.50881252018706,3.75451764000871,33.8404333517083,-14
65,65,0.25,sequential,coordinated,0.220437736934741,11.8533508398918,-2.54945253183269,-19
65,65,0.25,sequential,delayed_coordination,1.27563976835924,-3.90939629027741,-23.0740225228456,20
65,65,0.25,coordinated,delayed_coordination,1.0552020314245,-15.7627471301692,-20.5245699910129,39
65,65,0.5,early_mover,sequential,6.01807209993834,-9.32863380558294,31.1610173893523,241
65,65,0.5,early_mover,coordinated,9.27061067989678,-20.0999233574501,-59.4357794251594,410
65,65,0.5,early_mover,delayed_coordination,0.888491672673865,15.9343845236523,102.385667181247,15
65,65,0.5,sequential,coordinated,3.25253857995844,-10.7712895518671,-90.5967968145117,169
65,65,0.5,sequential,delayed_coordination,-5.12958042726447,25.2630183292353,71.2246497918943,-226
65,65,0.5,coordinated,delayed_coordination,-8.38211900722291,36.0343078811024,161.821446606406,-395
65,65,0.75,early_mover,sequential,7.37398292016398,7.28612932913546,51.1066208708753,411
65,65,0.75,early_mover,coordinated,0.548448447632239,-2.90909765537361,126.150000672229,-277
65,65,0.75,early_mover,delayed_coordination,9.2536281555571,7.84267062446037,53.0929612838388,326
65,65,0.75,sequential,coordinated,-6.82553447253174,-10.1952269845091,75.0433798013532,-688
65,65,0.75,sequential,delayed_coordination,1.87964523539311,0.556541295324905,1.9863404129635,-85
65,65,0.75,coordinated,delayed_coordination,8.70517970792486,10.751768279834,-73.0570393883897,603
66,66,0.25,early_mover,sequential,1.77464972902659,-0.043580103701288,24.2473693748643,-28
66,66,0.25,early_mover,coordinated,1.90575455495186,-7.97652605842501,-1.77958716569037,7
66,66,0.25,early_mover,delayed_coordination,2.46549839012707,-5.43303987002491,7.50683072753645,-14
66,66,0.25,sequential,coordinated,0.131104825925263,-7.93294595472372,-26.0269565405547,35
66,66,0.25,sequential,delayed_coordination,0.690848661100475,-5.38945976632363,-16.7405386473279,14
66,66,0.25,coordinated,delayed_coordination,0.559743835175212,2.5434861884001,9.28641789322683,-21
66,66,0.5,early_mover,sequential,5.20299502080843,5.54412176883289,40.6088222806404,122
66,66,0.5,early_mover,coordinated,9.9691361441739,-16.9024421222132,-95.0555321137215,345
66,66,0.5,early_mover,delayed_coordination,5.16363787103316,1.13094571929213,21.2419216158485,38
66,66,0.5,sequential,coordinated,4.76614112336547,-22.4465638910461,-135.664354394362,223
66,66,0.5,sequential,delayed_coordination,-0.0393571497752703,-4.41317604954077,-19.366900664792,-84
66,66,0.5,coordinated,delayed_coordination,-4.80549827314074,18.0333878415053,116.29745372957,-307
66,66,0.75,early_mover,sequential,12.3308449301313,-1.40391673467343,1.15473984506116,297
66,66,0.75,early_mover,coordinated,13.978387583137,-22.4572854275152,-59.2221429580322,241
66,66,0.75,early_mover,delayed_coordination,6.69139722026567,6.61741057926776,42.7660300075097,274
66,66,0.75,sequential,coordinated,1.64754265300576,-21.0533686928418,-60.3768828030934,-56
66,66,0.75,sequential,delayed_coordination,-5.63944770986561,8.02132731394119,41.6112901624485,-23
66,66,0.75,coordinated,delayed_coordination,-7.28699036287136,29.074696006783,101.988172965542,33
67,67,0.25,early_mover,sequential,0.726166488547179,6.00706038274802,19.6452215426348,-80
67,67,0.25,early_mover,coordinated,5.00704162637896,2.39425169955422,-94.1090529282314,96
67,67,0.25,early_mover,delayed_coordination,1.38008883360268,0.753834713715321,-3.06719525978588,-71
