replication,seed,cost_regime,eL,eG,scenario_id,scenario_name,final_fitness,final_risk,final_trade,final_recovering_links,total_switches,local_switches,global_switches
64,64,baseline,0.1,0.2,baseline,Baseline,125.442163520397,368.535873589824,2449.41737307218,102,2106,676,1430
64,64,baseline,0.1,0.2,early_mover,Early Mover,119.026670333063,264.561564768625,1872.10667172178,211,3413,1078,2335
64,64,baseline,0.1,0.2,sequential,Sequential,113.907181291304,264.934951611581,1863.09540051881,182,3201,1026,2175
64,64,baseline,0.1,0.2,coordinated,Coordinated,111.222730764318,273.989781744671,1928.56225727973,169,3073,992,2081
64,64,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,113.195402101701,257.611496833967,1874.1737667825,180,3247,1001,2246
64,64,high,0.2,0.4,baseline,Baseline,112.400163965143,440.424146448407,2876.17920359144,20,409,176,233
64,64,high,0.2,0.4,early_mover,Early Mover,94.9982933045099,387.510294091302,2567.59403546176,75,1272,546,726
64,64,high,0.2,0.4,sequential,Sequential,92.7419187749724,385.872018425402,2559.72481565981,74,1227,532,695
64,64,high,0.2,0.4,coordinated,Coordinated,93.2124744568498,389.603816152608,2573.63311172004,80,1328,531,797
64,64,high,0.2,0.4,delayed_coordination,Delayed Coordination,92.4613974590819,375.189441538747,2502.46968661994,96,1340,555,785
65,65,low,0.05,0.1,baseline,Baseline,131.87303585569,345.808856604921,2264.47774479592,134,2961,553,2408
65,65,low,0.05,0.1,early_mover,Early Mover,145.168580852274,177.351902450833,1244.27506342535,310,5538,1210,4328
65,65,low,0.05,0.1,sequential,Sequential,143.07487756271,184.315174865555,1198.0313407585,308,5497,1225,4272
65,65,low,0.05,0.1,coordinated,Coordinated,137.102970059106,181.871173282125,1289.18569291335,312,5360,1386,3974
65,65,low,0.05,0.1,delayed_coordination,Delayed Coordination,143.692330006934,169.921341656509,1191.61035113618,319,5432,1297,4135
65,65,baseline,0.1,0.2,baseline,Baseline,122.781354871532,391.278525139383,2531.45910782441,95,1949,384,1565
65,65,baseline,0.1,0.2,early_mover,Early Mover,122.011746617047,241.178460213714,1671.51768409484,260,4260,987,3273
65,65,baseline,0.1,0.2,sequential,Sequential,115.993674517108,250.507094019297,1640.35666670548,228,4019,1050,2969
65,65,baseline,0.1,0.2,coordinated,Coordinated,112.74113593715,261.278383571164,1730.95346352,211,3850,1014,2836
65,65,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,121.123254944373,225.244075690062,1569.13201691359,261,4245,1067,3178
65,65,high,0.2,0.4,baseline,Baseline,111.739676518208,437.304180010859,2917.61831293796,15,315,149,166
65,65,high,0.2,0.4,early_mover,Early Mover,92.2024482082861,381.890347604916,2616.47250704087,71,1193,447,746
65,65,high,0.2,0.4,sequential,Sequential,92.8258116628288,369.105489131435,2513.82381015815,94,1368,473,895
65,65,high,0.2,0.4,coordinated,Coordinated,88.8767556534722,367.575124415581,2626.17533395203,62,1074,388,686
65,65,high,0.2,0.4,delayed_coordination,Delayed Coordination,90.8447111065494,371.018982772638,2553.05787916997,78,1267,469,798
66,66,low,0.05,0.1,baseline,Baseline,131.404873001938,314.286774436028,2154.38627113506,142,3152,552,2600
66,66,low,0.05,0.1,early_mover,Early Mover,148.787060126551,176.506986783437,1278.92354131139,316,5733,1331,4402
66,66,low,0.05,0.1,sequential,Sequential,142.39859716743,174.294530771529,1224.63185352532,328,5759,1396,4363
66,66,low,0.05,0.1,coordinated,Coordinated,138.709720684696,178.507399702186,1307.44533907872,312,5487,1547,3940
66,66,low,0.05,0.1,delayed_coordination,Delayed Coordination,141.655812765047,173.58680550756,1232.65335257402,328,5715,1370,4345
66,66,baseline,0.1,0.2,baseline,Baseline,122.122966190991,345.120175692554,2450.64675561296,103,2162,566,1596
66,66,baseline,0.1,0.2,early_mover,Early Mover,127.124098034739,207.231497125994,1603.09472799822,262,4689,1166,3523
66,66,baseline,0.1,0.2,sequential,Sequential,121.92110301393,201.687375357161,1562.48590571758,263,4567,1187,3380
66,66,baseline,0.1,0.2,coordinated,Coordinated,117.154961890565,224.133939248207,1698.15026011194,251,4344,1286,3058
66,66,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,121.960460163706,206.100551406701,1581.85280638237,253,4651,1216,3435
66,66,high,0.2,0.4,baseline,Baseline,110.302128193838,419.474261037392,2885.24467440079,18,347,160,187
66,66,high,0.2,0.4,early_mover,Early Mover,96.5716161535226,361.770358556072,2539.48406528262,98,1412,566,846
66,66,high,0.2,0.4,sequential,Sequential,92.117156781166,355.585819217392,2507.06501966873,105,1502,585,917
66,66,high,0.2,0.4,coordinated,Coordinated,93.39205237522,351.503830259292,2463.51314320625,115,1630,572,1058
66,66,high,0.2,0.4,delayed_coordination,Delayed Coordination,93.6342909834985,356.3294300628,2513.66116511623,98,1481,581,900
67,67,low,0.05,0.1,baseline,Baseline,130.074000584432,340.040419308641,2287.83331010841,140,2986,576,2410
67,67,low,0.05,0.1,early_mover,Early Mover,148.240174268218,202.627123395941,1329.37471920683,310,5568,1326,4242
67,67,low,0.05,0.1,sequential,Sequential,146.580300578444,196.373145476264,1268.28197046771,337,5704,1395,4309
67,67,low,0.05,0.1,coordinated,Coordinated,139.694760135262,200.696317033688,1336.22404357614,309,5684,1410,4274
67,67,low,0.05,0.1,delayed_coordination,Delayed Coordination,144.108762118125,196.767119974958,1274.51471899107,325,5681,1367,4314
67,67,baseline,0.1,0.2,baseline,Baseline,121.657265709083,384.258998914857,2572.88776075311,98,1934,490,1444
67,67,baseline,0.1,0.2,early_mover,Early Mover,124.986198788328,259.058313110903,1694.35935276499,262,4526,1003,3523
67,67,baseline,0.1,0.2,sequential,Sequential,121.832995142519,256.665282581532,1664.30971267448,266,4568,1151,3417
67,67,baseline,0.1,0.2,coordinated,Coordinated,120.838724649517,256.467572271376,1665.14071953581,267,4545,1148,3397
67,67,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,123.540284202594,252.442424385809,1636.21350058687,274,4624,1104,3520
67,67,high,0.2,0.4,baseline,Baseline,110.966592688228,439.899589893453,2961.69887693056,16,303,130,173
67,67,high,0.2,0.4,early_mover,Early Mover,96.4570122426768,382.158652620918,2584.9186403069,91,1406,548,858
67,67,high,0.2,0.4,sequential,Sequential,93.9533425342914,376.435612872262,2474.55518256951,122,1566,584,982
67,67,high,0.2,0.4,coordinated,Coordinated,93.5954965536969,375.731464760044,2506.1591061775,109,1629,585,1044
67,67,high,0.2,0.4,delayed_coordination,Delayed Coordination,94.1172911155134,358.490362922481,2439.79177062795,125,1705,628,1077
68,68,low,0.05,0.1,baseline,Baseline,132.430310757327,319.355177479077,2236.57226545076,154,3323,552,2771
68,68,low,0.05,0.1,early_mover,Early Mover,135.664164264866,207.75379433867,1382.31170552175,318,5722,1330,4392
68,68,low,0.05,0.1,sequential,Sequential,135.973228452497,192.496042121648,1308.50111592014,318,5825,1407,4418
68,68,low,0.05,0.1,coordinated,Coordinated,132.838749632467,197.399654352772,1331.61345417544,335,5804,1342,4462
68,68,low,0.05,0.1,delayed_coordination,Delayed Coordination,133.826282398625,205.594551602116,1334.89665259922,327,5691,1397,4294
68,68,baseline,0.1,0.2,baseline,Baseline,125.141755156698,349.851810072568,2429.36553911372,119,2489,472,2017
68,68,baseline,0.1,0.2,early_mover,Early Mover,124.550739554935,251.737392550284,1611.93864025057,280,4691,1253,3438
68,68,baseline,0.1,0.2,sequential,Sequential,123.37310611145,231.247553663818,1491.55251940278,310,4861,1338,3523
68,68,baseline,0.1,0.2,coordinated,Coordinated,119.815892743283,239.289405673708,1584.27438995856,304,4616,1256,3360
68,68,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,123.613712783964,237.343654320367,1519.04069564245,278,4744,1343,3401
68,68,high,0.2,0.4,baseline,Baseline,113.060255678979,420.329575285467,2836.19591546773,39,747,289,458
68,68,high,0.2,0.4,early_mover,Early Mover,96.7141246115145,363.812436701052,2476.57963979605,117,1857,724,1133
68,68,high,0.2,0.4,sequential,Sequential,95.3361542538667,361.479060384004,2439.8556775191,126,1866,730,1136
68,68,high,0.2,0.4,coordinated,Coordinated,91.5003542213885,368.39165608365,2481.26818450245,111,1807,632,1175
68,68,high,0.2,0.4,delayed_coordination,Delayed Coordination,94.8588723341439,358.353672993802,2420.20952530239,131,1954,716,1238
69,69,low,0.05,0.1,baseline,Baseline,129.584735983047,313.815508285601,2207.21362229978,155,3313,522,2791
69,69,low,0.05,0.1,early_mover,Early Mover,136.684636097142,186.791928156693,1291.84889210488,316,5822,1372,4450
69,69,low,0.05,0.1,sequential,Sequential,130.672381472464,184.070950253759,1263.7205537242,312,5622,1384,4238
69,69,low,0.05,0.1,coordinated,Coordinated,136.171694865531,184.617761568476,1249.95628504855,338,5695,1445,4250
69,69,low,0.05,0.1,delayed_coordination,Delayed Coordination,132.047583057902,185.416019424702,1271.48840687013,312,5624,1423,4201
69,69,baseline,0.1,0.2,baseline,Baseline,123.322063383934,346.62292674835,2425.4033803533,127,2439,580,1859
69,69,baseline,0.1,0.2,early_mover,Early Mover,123.165771707948,232.738996172801,1573.44981533527,278,4821,1069,3752
69,69,baseline,0.1,0.2,sequential,Sequential,122.796348876555,218.407352624846,1503.89194006146,299,4884,1250,3634
69,69,baseline,0.1,0.2,coordinated,Coordinated,120.42638004997,221.414846213524,1534.069564103,301,4708,1147,3561
69,69,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,123.608216098699,213.598536683638,1476.62069725131,301,4998,1255,3743
69,69,high,0.2,0.4,baseline,Baseline,110.07058477171,417.499921384614,2874.10441902625,25,529,184,345
69,69,high,0.2,0.4,early_mover,Early Mover,95.8655884723044,352.207351046545,2438.18188661298,109,1770,758,1012
69,69,high,0.2,0.4,sequential,Sequential,94.0700367981482,339.338076424477,2370.05930336958,126,1862,749,1113
69,69,high,0.2,0.4,coordinated,Coordinated,91.6394626298635,355.243827203164,2442.12229685187,104,1685,643,1042
69,69,high,0.2,0.4,delayed_coordination,Delayed Coordination,92.7844788209412,341.771593448493,2380.98706031954,127,1872,739,1133
70,70,low,0.05,0.1,baseline,Baseline,130.341946880945,296.02345074055,2157.7092591698,146,3204,601,2603
70,70,low,0.05,0.1,early_mover,Early Mover,142.14132833732,190.241302625156,1312.075634221,322,5828,1450,4378
70,70,low,0.05,0.1,sequential,Sequential,138.755647265344,187.176367237589,1297.55743674967,332,5797,1533,4264
70,70,low,0.05,0.1,coordinated,Coordinated,140.550581445176,187.379818721327,1271.79128617373,335,5844,1556,4288
70,70,low,0.05,0.1,delayed_coordination,Delayed Coordination,139.252668294462,186.250965944129,1296.93162188597,326,5750,1553,4197
70,70,baseline,0.1,0.2,baseline,Baseline,121.629816127759,329.995175370353,2449.60797195475,106,1972,664,1308
70,70,baseline,0.1,0.2,early_mover,Early Mover,121.04581046694,263.481277471864,1729.4828193087,246,4229,1104,3125
70,70,baseline,0.1,0.2,sequential,Sequential,122.235171113188,240.744727142788,1603.08325310321,262,4448,1109,3339
70,70,baseline,0.1,0.2,coordinated,Coordinated,120.963562270862,245.468228202482,1622.73917314519,268,4466,1168,3298
70,70,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,119.675684856777,257.849252669786,1644.86249430644,265,4319,1092,3227
70,70,high,0.2,0.4,baseline,Baseline,110.058966540755,411.813045520398,2900.25625876526,15,285,135,150
70,70,high,0.2,0.4,early_mover,Early Mover,94.8475928188285,373.809183450063,2568.98857158172,85,1343,487,856
70,70,high,0.2,0.4,sequential,Sequential,93.9518984108703,363.117032539028,2507.34488202632,98,1460,507,953
70,70,high,0.2,0.4,coordinated,Coordinated,95.6023679399888,358.748255658239,2466.08459148184,100,1645,517,1128
70,70,high,0.2,0.4,delayed_coordination,Delayed Coordination,92.3588578498995,367.623049020889,2519.55514458979,95,1414,485,929
71,71,low,0.05,0.1,baseline,Baseline,131.80048507176,290.610412063996,2123.61404100973,162,3500,507,2993
71,71,low,0.05,0.1,early_mover,Early Mover,138.211018733981,191.42808022534,1298.08321145223,319,5887,1389,4498
71,71,low,0.05,0.1,sequential,Sequential,136.936988112661,192.042580545203,1240.19433449117,346,5846,1464,4382
71,71,low,0.05,0.1,coordinated,Coordinated,130.847910585091,194.301875812415,1319.76452751802,322,5599,1469,4130
71,71,low,0.05,0.1,delayed_coordination,Delayed Coordination,136.196098894059,186.7412367904,1240.51691156383,340,5881,1441,4440
71,71,baseline,0.1,0.2,baseline,Baseline,124.296754707297,328.802696202771,2335.14366176455,127,2654,601,2053
71,71,baseline,0.1,0.2,early_mover,Early Mover,116.181907398361,246.5095957154,1687.66234531638,269,4562,1115,3447
71,71,baseline,0.1,0.2,sequential,Sequential,115.365927903123,240.337068098671,1629.96432080017,276,4593,1185,3408
71,71,baseline,0.1,0.2,coordinated,Coordinated,113.763160018685,251.245049140845,1672.6327370082,252,4472,1186,3286
71,71,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,114.808284770339,245.609450613823,1634.65602922455,272,4548,1157,3391
71,71,high,0.2,0.4,baseline,Baseline,109.679035332273,422.779102210011,2867.47632197351,29,543,182,361
71,71,high,0.2,0.4,early_mover,Early Mover,92.7447252365108,388.217353325973,2524.35398566022,99,1563,647,916
71,71,high,0.2,0.4,sequential,Sequential,92.0724910564966,382.314725110126,2438.73576645448,108,1704,701,1003
71,71,high,0.2,0.4,coordinated,Coordinated,91.8936763307432,371.364447349276,2435.86642673088,118,1715,673,1042
71,71,high,0.2,0.4,delayed_coordination,Delayed Coordination,91.4922372538783,377.636053669835,2469.23604287882,106,1697,690,1007
72,72,low,0.05,0.1,baseline,Baseline,130.53134279935,328.270712146881,2268.44446111255,139,3118,748,2370
72,72,low,0.05,0.1,early_mover,Early Mover,139.757637738962,205.005987934288,1385.47044495854,300,5523,1377,4146
72,72,low,0.05,0.1,sequential,Sequential,138.083533905472,190.38031277891,1302.78264234912,327,5562,1555,4007
72,72,low,0.05,0.1,coordinated,Coordinated,132.660738671244,222.998399519475,1414.25506967508,306,5047,1464,3583
72,72,low,0.05,0.1,delayed_coordination,Delayed Coordination,138.504656375429,200.808051452204,1324.6900638642,302,5509,1490,4019
72,72,baseline,0.1,0.2,baseline,Baseline,123.584797435207,376.155450647838,2535.99596996849,103,2162,582,1580
72,72,baseline,0.1,0.2,early_mover,Early Mover,124.7464772581,253.296177823579,1683.66577095334,262,4462,1167,3295
72,72,baseline,0.1,0.2,sequential,Sequential,119.65042444625,250.397145603086,1689.54491917842,239,4252,1173,3079
72,72,baseline,0.1,0.2,coordinated,Coordinated,117.093646973037,252.692206352709,1741.46230083075,247,4132,1191,2941
72,72,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,125.986881611313,230.91427920271,1573.43377971516,280,4624,1238,3386
72,72,high,0.2,0.4,baseline,Baseline,112.124502573047,426.769642504481,2899.70373274233,32,579,229,350
72,72,high,0.2,0.4,early_mover,Early Mover,97.6091024695166,386.200551762347,2541.08087785531,108,1681,610,1071
72,72,high,0.2,0.4,sequential,Sequential,95.2566215689912,370.836575542926,2439.55637404665,129,1847,665,1182
72,72,high,0.2,0.4,coordinated,Coordinated,92.7682935871215,377.536366857095,2512.90686091517,102,1720,610,1110
72,72,high,0.2,0.4,delayed_coordination,Delayed Coordination,95.4143609703089,369.437507506764,2439.59853227796,130,1909,652,1257
73,73,low,0.05,0.1,baseline,Baseline,133.080161143884,299.772321392184,2081.03169025191,173,3581,572,3009
73,73,low,0.05,0.1,early_mover,Early Mover,136.718810051132,189.91707799525,1295.99230277676,324,5687,1429,4258
73,73,low,0.05,0.1,sequential,Sequential,132.325287088478,196.063221318964,1318.45314281249,321,5589,1492,4097
73,73,low,0.05,0.1,coordinated,Coordinated,132.112237912706,180.891289457957,1323.01831687093,317,5578,1406,4172
73,73,low,0.05,0.1,delayed_coordination,Delayed Coordination,133.150649665314,188.969235440135,1288.3231079824,333,5663,1507,4156
73,73,baseline,0.1,0.2,baseline,Baseline,126.024905246215,334.647935943198,2294.32508591037,132,2742,673,2069
73,73,baseline,0.1,0.2,early_mover,Early Mover,112.749160830878,297.934587352743,1832.02477474257,220,4111,1178,2933
73,73,baseline,0.1,0.2,sequential,Sequential,112.624610178558,292.988455391795,1749.80720771118,242,4191,1194,2997
73,73,baseline,0.1,0.2,coordinated,Coordinated,110.426545872173,297.440245846922,1834.57329976914,230,4144,1212,2932
73,73,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,110.346533794688,294.759345044677,1784.50371026527,225,4067,1142,2925
73,73,high,0.2,0.4,baseline,Baseline,109.595604867773,426.813761928609,2871.16182585095,27,533,210,323
73,73,high,0.2,0.4,early_mover,Early Mover,92.0852184583281,377.389352123441,2573.13837828381,83,1467,618,849
73,73,high,0.2,0.4,sequential,Sequential,90.0422026870785,371.092986455396,2538.4720395596,85,1465,591,874
73,73,high,0.2,0.4,coordinated,Coordinated,92.5835434288012,363.722103502999,2480.61591752822,108,1775,647,1128
73,73,high,0.2,0.4,delayed_coordination,Delayed Coordination,89.5946508882885,370.731738362298,2533.23226374401,89,1498,603,895
74,74,low,0.05,0.1,baseline,Baseline,131.086669789624,337.261483149642,2324.57069722521,137,2953,574,2379
74,74,low,0.05,0.1,early_mover,Early Mover,142.445467384498,194.287153068943,1371.09933876856,315,5581,1408,4173
74,74,low,0.05,0.1,sequential,Sequential,137.543800591402,184.907618860861,1347.24679411808,306,5487,1481,4006
74,74,low,0.05,0.1,coordinated,Coordinated,133.763137004978,203.147503085561,1362.07776452659,310,5246,1529,3717
74,74,low,0.05,0.1,delayed_coordination,Delayed Coordination,136.10024159693,187.535199750059,1356.51083904733,300,5408,1484,3924
74,74,baseline,0.1,0.2,baseline,Baseline,122.640868227524,373.05173672127,2576.33988978672,102,1937,580,1357
74,74,baseline,0.1,0.2,early_mover,Early Mover,119.159447352433,265.799304058975,1821.21410115982,239,4030,1060,2970
74,74,baseline,0.1,0.2,sequential,Sequential,114.965716987655,280.634886594922,1834.48863632053,223,3796,1078,2718
74,74,baseline,0.1,0.2,coordinated,Coordinated,115.800899960006,266.405507850961,1761.52871761929,257,4014,1101,2913
74,74,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,116.894240300503,258.815196512895,1754.61690310075,265,4177,1099,3078
74,74,high,0.2,0.4,baseline,Baseline,112.072150434089,425.673085220916,2996.01384327169,19,369,122,247
74,74,high,0.2,0.4,early_mover,Early Mover,97.203946677155,370.563033732436,2651.2460509999,84,1346,539,807
74,74,high,0.2,0.4,sequential,Sequential,92.7599210450025,366.578846423765,2592.77752972919,89,1371,521,850
74,74,high,0.2,0.4,coordinated,Coordinated,92.0518512634497,372.473046765516,2583.67890147601,103,1536,539,997
74,74,high,0.2,0.4,delayed_coordination,Delayed Coordination,91.6372876772807,368.935861043002,2617.08050909213,75,1304,494,810
75,75,low,0.05,0.1,baseline,Baseline,129.709728744756,345.794238907734,2249.70617212535,140,2878,535,2343
75,75,low,0.05,0.1,early_mover,Early Mover,140.373851578275,206.442474514285,1372.06668508952,302,5556,1246,4310
75,75,low,0.05,0.1,sequential,Sequential,138.803512553989,193.65326783064,1284.97001646999,315,5596,1403,4193
75,75,low,0.05,0.1,coordinated,Coordinated,134.137123212489,197.414563206104,1386.14851059885,312,5389,1407,3982
75,75,low,0.05,0.1,delayed_coordination,Delayed Coordination,136.648226956825,196.972489450203,1301.91768461869,319,5584,1359,4225
75,75,baseline,0.1,0.2,baseline,Baseline,122.478907474524,378.871050383297,2463.92470325732,95,2068,540,1528
75,75,baseline,0.1,0.2,early_mover,Early Mover,122.866875941142,267.903413377595,1722.26892619659,253,4250,1167,3083
75,75,baseline,0.1,0.2,sequential,Sequential,120.882023214836,257.432772153442,1673.37815843491,247,4279,1299,2980
75,75,baseline,0.1,0.2,coordinated,Coordinated,120.963264749083,250.928504971317,1636.26074038922,274,4472,1269,3203
75,75,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,118.155259356992,265.834557652931,1714.46067165169,248,4161,1258,2903
75,75,high,0.2,0.4,baseline,Baseline,111.504714902688,424.027024412041,2840.78066301228,20,402,192,210
75,75,high,0.2,0.4,early_mover,Early Mover,95.8344313147914,366.141202609559,2509.47924205323,88,1433,547,886
75,75,high,0.2,0.4,sequential,Sequential,92.2139146185199,360.47038826882,2444.41945822038,115,1534,580,954
75,75,high,0.2,0.4,coordinated,Coordinated,94.423388098837,353.599809598096,2425.20025544524,115,1798,597,1201
75,75,high,0.2,0.4,delayed_coordination,Delayed Coordination,92.2026000908273,359.290035116709,2441.71127228931,112,1555,563,992
76,76,low,0.05,0.1,baseline,Baseline,132.300921445373,320.160649655796,2201.16115144303,151,3182,730,2452
76,76,low,0.05,0.1,early_mover,Early Mover,142.537085821621,176.354601284429,1377.76285775936,300,5541,1442,4099
76,76,low,0.05,0.1,sequential,Sequential,140.060813229373,172.228135879908,1337.98242791339,314,5532,1498,4034
76,76,low,0.05,0.1,coordinated,Coordinated,133.30171540601,205.731973963133,1436.63536190909,280,5238,1499,3739
76,76,low,0.05,0.1,delayed_coordination,Delayed Coordination,134.110905108613,181.553433571699,1390.36211278197,294,5399,1473,3926
76,76,baseline,0.1,0.2,baseline,Baseline,122.80043810822,369.865741078293,2514.70602048922,111,2168,538,1630
76,76,baseline,0.1,0.2,early_mover,Early Mover,124.549906188658,256.242004410355,1752.85326149394,232,4239,1081,3158
76,76,baseline,0.1,0.2,sequential,Sequential,122.12276933359,236.633642546891,1690.04990770011,274,4413,1220,3193
76,76,baseline,0.1,0.2,coordinated,Coordinated,118.340395702227,249.785935552664,1769.9383073617,242,4213,1103,3110
76,76,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,121.412009791184,246.036130185737,1710.47686711679,258,4362,1170,3192
76,76,high,0.2,0.4,baseline,Baseline,111.474146436135,455.196533266098,2933.27503966853,23,437,194,243
76,76,high,0.2,0.4,early_mover,Early Mover,92.433861596123,421.254743677254,2658.0706127916,63,1127,484,643
76,76,high,0.2,0.4,sequential,Sequential,88.9249591482879,419.722154634984,2642.27712372753,70,1148,490,658
76,76,high,0.2,0.4,coordinated,Coordinated,87.9651683938075,416.973507778795,2646.81019163592,66,1082,441,641
76,76,high,0.2,0.4,delayed_coordination,Delayed Coordination,89.1518582654273,418.349861798961,2619.42195371978,75,1196,495,701
77,77,low,0.05,0.1,baseline,Baseline,132.109165651359,331.014631275697,2181.316728005,167,3386,580,2806
77,77,low,0.05,0.1,early_mover,Early Mover,140.88832611455,213.848959192505,1319.29412516264,315,5835,1406,4429
77,77,low,0.05,0.1,sequential,Sequential,136.924285628186,209.389454790591,1270.58835782107,338,5865,1500,4365
77,77,low,0.05,0.1,coordinated,Coordinated,136.106969381687,226.077245980709,1315.70524892402,322,5673,1503,4170
77,77,low,0.05,0.1,delayed_coordination,Delayed Coordination,137.118555836255,208.443995512602,1267.98130043211,332,5889,1497,4392
77,77,baseline,0.1,0.2,baseline,Baseline,121.901483722514,392.186387077521,2516.25620815098,103,2039,650,1389
77,77,baseline,0.1,0.2,early_mover,Early Mover,119.916474797422,272.908426884408,1754.25377147935,249,4107,1255,2852
77,77,baseline,0.1,0.2,sequential,Sequential,116.828600706909,261.121181591774,1707.34151248969,265,4225,1276,2949
77,77,baseline,0.1,0.2,coordinated,Coordinated,117.091803515801,279.792829105799,1738.48218259523,262,4128,1290,2838
77,77,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,117.478660511107,267.581746096083,1688.63161427554,243,4102,1293,2809
77,77,high,0.2,0.4,baseline,Baseline,109.4299900871,446.525557170464,2951.50513916794,8,142,70,72
77,77,high,0.2,0.4,early_mover,Early Mover,92.7735754065651,396.297590798208,2618.13032419609,77,1182,460,722
77,77,high,0.2,0.4,sequential,Sequential,88.9367989663798,391.165328688906,2548.56731411119,90,1231,434,797
77,77,high,0.2,0.4,coordinated,Coordinated,88.1773855537281,393.118560270285,2565.75430663968,89,1264,406,858
77,77,high,0.2,0.4,delayed_coordination,Delayed Coordination,88.7808828838107,397.234146660359,2586.6175497079,80,1189,436,753
78,78,low,0.05,0.1,baseline,Baseline,131.485361693647,338.192107599338,2164.35532655612,164,3481,638,2843
78,78,low,0.05,0.1,early_mover,Early Mover,132.107759320102,194.480138398524,1384.07748356076,303,5654,1299,4355
78,78,low,0.05,0.1,sequential,Sequential,124.854952259259,204.059647390546,1412.07016607459,304,5490,1331,4159
78,78,low,0.05,0.1,coordinated,Coordinated,130.098344055543,193.155173366628,1355.87438040249,322,5691,1344,4347
78,78,low,0.05,0.1,delayed_coordination,Delayed Coordination,130.555053400422,184.285705155895,1348.79792155474,308,5633,1290,4343
78,78,baseline,0.1,0.2,baseline,Baseline,122.292713842599,375.176698648158,2474.89887584027,110,2309,526,1783
78,78,baseline,0.1,0.2,early_mover,Early Mover,110.298864920898,280.754298949572,1921.40229813483,211,3889,942,2947
78,78,baseline,0.1,0.2,sequential,Sequential,109.169757964341,263.891327925144,1858.80779339974,229,3927,1033,2894
78,78,baseline,0.1,0.2,coordinated,Coordinated,107.443143456723,275.015893927078,1918.29123819748,209,3849,1016,2833
78,78,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,107.289498837871,270.987470092865,1903.7072343462,225,3885,966,2919
78,78,high,0.2,0.4,baseline,Baseline,109.776734139323,447.716728927487,2895.88145727087,28,476,170,306
78,78,high,0.2,0.4,early_mover,Early Mover,90.0392694489567,409.737868941938,2611.88682867759,80,1237,499,738
78,78,high,0.2,0.4,sequential,Sequential,86.8235756139045,403.463814731128,2592.51441022211,82,1301,505,796
78,78,high,0.2,0.4,coordinated,Coordinated,90.8927979059546,398.103621314199,2558.84696703394,95,1503,523,980
78,78,high,0.2,0.4,delayed_coordination,Delayed Coordination,86.9342644320249,403.236705514724,2583.86806803769,87,1286,514,772
79,79,low,0.05,0.1,baseline,Baseline,133.834752190693,344.470577269152,2299.41822212742,146,2970,875,2095
79,79,low,0.05,0.1,early_mover,Early Mover,137.011391009788,207.089482176108,1430.40920551123,304,5190,1285,3905
79,79,low,0.05,0.1,sequential,Sequential,131.345368643006,210.724970813183,1430.94545364165,289,4939,1369,3570
79,79,low,0.05,0.1,coordinated,Coordinated,132.277915351021,209.263979157527,1437.43825149631,291,5057,1389,3668
79,79,low,0.05,0.1,delayed_coordination,Delayed Coordination,132.914000307007,210.990333506755,1425.20247199584,295,5024,1319,3705
79,79,baseline,0.1,0.2,baseline,Baseline,125.260971645592,374.308676069199,2562.35197809865,100,2025,588,1437
79,79,baseline,0.1,0.2,early_mover,Early Mover,125.309451486144,248.460312169492,1706.0330333413,258,4270,1007,3263
79,79,baseline,0.1,0.2,sequential,Sequential,121.180137884685,236.435046127864,1676.14652240363,266,4120,1058,3062
79,79,baseline,0.1,0.2,coordinated,Coordinated,114.565942457785,254.578447080755,1807.120381079,236,3621,954,2667
79,79,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,122.622100785428,237.754756968166,1661.18633867779,262,4264,1066,3198
79,79,high,0.2,0.4,baseline,Baseline,113.693552013856,424.230260282555,2913.77647353796,20,410,123,287
79,79,high,0.2,0.4,early_mover,Early Mover,95.8573953696029,386.490517556166,2607.3257583003,79,1303,441,862
79,79,high,0.2,0.4,sequential,Sequential,92.2234353174521,369.369450818607,2555.19996713635,86,1305,457,848
79,79,high,0.2,0.4,coordinated,Coordinated,92.748384019344,377.278512734429,2582.90016521077,81,1335,436,899
79,79,high,0.2,0.4,delayed_coordination,Delayed Coordination,92.2717627730876,374.136569395458,2564.61776982237,85,1350,454,896
80,80,low,0.05,0.1,baseline,Baseline,132.882482047139,340.109353784968,2211.6174919371,144,3137,505,2632
80,80,low,0.05,0.1,early_mover,Early Mover,142.79532750963,177.614181949197,1299.21514339912,326,5768,1340,4428
80,80,low,0.05,0.1,sequential,Sequential,137.005718169811,180.162294145077,1315.74905004407,318,5692,1397,4295
